in Minuten,HCOO- (formate) [mol/L],OH- (hydroxide) [mol/L],CH3OH (methanol) [mol/L],CO32- [mol/L],in Minuten,Cell potential [V],Anode potential [V],I [mA]
17.93098,0.26711,0.23907,1.67397,0.07118,11.46925,4.99616,1.50707,10000
18.02269,0.26915,0.23663,1.67242,0.07172,11.49077,4.99493,1.50555,10000
18.11439,0.27116,0.23414,1.67081,0.07227,11.51229,4.99748,1.5171,10000
18.20609,0.27303,0.23151,1.66904,0.07288,11.53381,4.99485,1.50681,10000
18.2978,0.2749,0.22888,1.66727,0.0735,11.55533,4.99602,1.50401,10000
18.3895,0.27677,0.22625,1.6655,0.07411,11.57685,5.00071,1.50604,10000
18.4812,0.27838,0.22392,1.66358,0.07474,11.59836,4.99775,1.5061,10000
18.57291,0.27988,0.22171,1.66159,0.07537,11.61988,4.99905,1.50617,10000
18.66461,0.28157,0.21971,1.65984,0.07597,11.6414,5.00051,1.61775,10000
18.75631,0.28328,0.21771,1.6581,0.07657,11.66292,4.999,1.61555,10000
18.84801,0.28499,0.21571,1.65635,0.07717,11.68444,5.00125,1.61241,10000
18.93972,0.28672,0.21365,1.65465,0.0778,11.70596,4.99966,1.61162,10000
19.03142,0.2885,0.21141,1.65304,0.07855,11.72747,4.99843,1.61305,10000
19.12312,0.2902,0.20911,1.65137,0.07933,11.74899,4.99846,1.61364,10000
19.21483,0.2917,0.20668,1.6496,0.08019,11.77051,5.00116,1.61429,10000
19.30653,0.2932,0.20424,1.64782,0.08105,11.79203,4.99916,1.61298,10000
19.39823,0.29471,0.20181,1.64605,0.08191,11.81355,5.00182,1.61563,10000
19.48994,0.29583,0.19945,1.64412,0.08285,11.83507,4.99689,1.61251,10000
19.58164,0.29687,0.19711,1.64215,0.0838,11.85658,4.99804,1.61521,10000
19.67334,0.29754,0.19518,1.63993,0.08483,11.8781,5.0013,1.61467,10000
19.76504,0.29816,0.19331,1.63768,0.08586,11.89962,4.99993,1.6099,10000
19.85675,0.29878,0.19145,1.63543,0.08689,11.92114,4.99615,1.60317,10000
19.94845,0.29933,0.18953,1.63329,0.08798,11.94266,4.99896,1.60298,10000
20.04015,0.29974,0.18754,1.63136,0.08915,11.96418,4.99998,1.61372,10000
20.13186,0.30029,0.18528,1.6299,0.09042,11.98569,4.99541,1.61235,10000
20.22356,0.30093,0.18284,1.62876,0.09176,12.00721,4.99576,1.61468,10000
20.31526,0.30156,0.18041,1.62761,0.09309,12.02873,4.99897,1.61656,10000
20.40697,0.3022,0.17797,1.62647,0.09443,12.05025,5.00204,1.6129,10000
20.49867,0.30254,0.17563,1.62531,0.09592,12.07177,5.00024,1.61246,10000
20.59037,0.30286,0.17329,1.62415,0.09744,12.09329,4.99927,1.61088,10000
20.68208,0.30264,0.17108,1.62293,0.0991,12.1148,4.99892,1.61125,10000
20.77378,0.30241,0.16887,1.62171,0.10076,12.13632,5.00156,1.61093,10000
20.86548,0.30217,0.16667,1.62049,0.10243,12.15784,5.00119,1.61019,10000
20.95718,0.30186,0.16465,1.61923,0.10412,12.17936,4.99867,1.61219,10000
21.04889,0.30147,0.16286,1.61793,0.10585,12.20088,4.99813,1.61265,10000
21.14059,0.30098,0.16111,1.61652,0.10766,12.2224,5.00083,1.61061,10000
21.23229,0.3004,0.15941,1.61501,0.10956,12.24391,5.00222,1.61066,10000
21.324,0.29981,0.15771,1.6135,0.11146,12.26543,5.00085,1.6113,10000
21.4157,0.29923,0.15601,1.612,0.11336,12.28695,5.00508,1.61323,10000
,,,,,12.30847,5.00189,1.61158,10000
,,,,,12.32999,5.00176,1.61225,10000
,,,,,12.35151,5.00512,1.61289,10000
,,,,,12.37302,5.00563,1.61409,10000
,,,,,12.39454,5.00405,1.61203,10000
,,,,,12.41606,5.00605,1.61373,10000
,,,,,12.43758,5.00616,1.6111,10000
,,,,,12.4591,5.00812,1.61317,10000
,,,,,12.48061,5.00435,1.61333,10000
,,,,,12.50213,5.00266,1.61183,10000
,,,,,12.52365,5.00484,1.61192,10000
,,,,,12.54517,5.00763,1.61402,10000
,,,,,12.56669,5.00844,1.60911,10000
,,,,,12.58821,5.0064,1.6082,10000
,,,,,12.60972,5.00355,1.61092,10000
,,,,,12.63124,5.00714,1.61084,10000
,,,,,12.65276,5.00617,1.6125,10000
,,,,,12.67428,5.00365,1.61194,10000
,,,,,12.6958,5.00655,1.61307,10000
,,,,,12.71732,5.0069,1.6092,10000
,,,,,12.73883,5.00598,1.61067,10000
,,,,,12.76035,5.00452,1.61028,10000
,,,,,12.78187,5.00359,1.6093,10000
,,,,,12.80339,5.00839,1.61028,10000
,,,,,12.82491,5.00945,1.61057,10000
,,,,,12.84643,5.00859,1.60627,10000
,,,,,12.86794,5.00621,1.60793,10000
,,,,,12.88946,5.00376,1.61127,10000
,,,,,12.91098,5.00836,1.61172,10000
,,,,,12.9325,5.00944,1.61526,10000
,,,,,12.95402,5.00784,1.61651,10000
,,,,,12.97554,5.01038,1.61603,10000
,,,,,12.99705,5.00588,1.61311,10000
,,,,,13.01857,5.00561,1.61558,10000
,,,,,13.04009,5.00641,1.61634,10000
,,,,,13.06161,5.00599,1.61707,10000
,,,,,13.08313,5.00233,1.61559,10000
,,,,,13.10465,5.00897,1.61611,10000
,,,,,13.12616,5.00689,1.61498,10000
,,,,,13.14768,5.00425,1.61588,10000
,,,,,13.1692,5.00661,1.61618,10000
,,,,,13.19072,5.00399,1.61753,10000
,,,,,13.21224,5.00775,1.61754,10000
,,,,,13.23376,5.00672,1.61636,10000
,,,,,13.25527,5.00731,1.61479,10000
,,,,,13.27679,5.00982,1.61581,10000
,,,,,13.29831,5.00843,1.6176,10000
,,,,,13.31983,5.01122,1.62165,10000
,,,,,13.34135,5.01037,1.6196,10000
,,,,,13.36287,5.0107,1.61976,10000
,,,,,13.38438,5.01348,1.62004,10000
,,,,,13.4059,5.01154,1.6201,10000
,,,,,13.42742,5.00882,1.61878,10000
,,,,,13.44894,5.00736,1.61629,10000
,,,,,13.47046,5.0081,1.61727,10000
,,,,,13.49198,5.0057,1.61509,10000
,,,,,13.51349,5.0076,1.61749,10000
,,,,,13.53501,5.01103,1.6205,10000
,,,,,13.55653,5.00857,1.6179,10000
,,,,,13.57805,5.00892,1.61964,10000
,,,,,13.59957,5.00946,1.61956,10000
,,,,,13.62108,5.01146,1.61718,10000
,,,,,13.6426,5.00878,1.61785,10000
,,,,,13.66412,5.00824,1.61682,10000
,,,,,13.68564,5.00919,1.61818,10000
,,,,,13.70716,5.01355,1.61751,10000
,,,,,13.72868,5.01321,1.61957,10000
,,,,,13.75019,5.01195,1.62064,10000
,,,,,13.77171,5.0141,1.61883,10000
,,,,,13.79323,5.01248,1.61624,10000
,,,,,13.81475,5.01419,1.61908,10000
,,,,,13.83627,5.01167,1.61821,10000
,,,,,13.85779,5.01173,1.62463,10000
,,,,,13.8793,5.01001,1.61832,10000
,,,,,13.90082,5.01169,1.61155,10000
,,,,,13.92234,5.01132,1.61448,10000
,,,,,13.94386,5.01063,1.61548,10000
,,,,,13.96538,5.01025,1.61005,10000
,,,,,13.9869,5.0139,1.60722,10000
,,,,,14.00841,5.01207,1.60528,10000
,,,,,14.02993,5.01297,1.60797,10000
,,,,,14.05145,5.01675,1.61441,10000
,,,,,14.07297,5.01557,1.61381,10000
,,,,,14.09449,5.01204,1.61272,10000
,,,,,14.11601,5.0123,1.61659,10000
,,,,,14.13752,5.0128,1.61557,10000
,,,,,14.15904,5.01715,1.61791,10000
,,,,,14.18056,5.01552,1.61933,10000
,,,,,14.20208,5.01753,1.61979,10000
,,,,,14.2236,5.01962,1.61689,10000
,,,,,14.24512,5.0193,1.61793,10000
,,,,,14.26663,5.01639,1.61781,10000
,,,,,14.28815,5.0151,1.61786,10000
,,,,,14.30967,5.01946,1.62106,10000
,,,,,14.33119,5.0189,1.61971,10000
,,,,,14.35271,5.01684,1.61782,10000
,,,,,14.37423,5.01784,1.61828,10000
,,,,,14.39574,5.01591,1.61823,10000
,,,,,14.41726,5.01445,1.61264,10000
,,,,,14.43878,5.01607,1.61546,10000
,,,,,14.4603,5.01744,1.6183,10000
,,,,,14.48182,5.01998,1.61945,10000
,,,,,14.50334,5.02008,1.6209,10000
,,,,,14.52485,5.01864,1.6156,10000
,,,,,14.54637,5.01911,1.61796,10000
,,,,,14.56789,5.01415,1.61762,10000
,,,,,14.58941,5.02302,1.62114,10000
,,,,,14.61093,5.01621,1.61996,10000
,,,,,14.63245,5.02132,1.62206,10000
,,,,,14.65396,5.0199,1.62093,10000
,,,,,14.67548,5.01887,1.61635,10000
,,,,,14.697,5.02382,1.61801,10000
,,,,,14.71852,5.02564,1.62171,10000
,,,,,14.74004,5.02386,1.622,10000
,,,,,14.76155,5.02379,1.62124,10000
,,,,,14.78307,5.02384,1.61672,10000
,,,,,14.80459,5.02446,1.61881,10000
,,,,,14.82611,5.02312,1.6191,10000
,,,,,14.84763,5.02683,1.62135,10000
,,,,,14.86915,5.02359,1.6211,10000
,,,,,14.89066,5.02425,1.6203,10000
,,,,,14.91218,5.02266,1.61941,10000
,,,,,14.9337,5.02632,1.61861,10000
,,,,,14.95522,5.02092,1.61352,10000
,,,,,14.97674,5.02251,1.61683,10000
,,,,,14.99826,5.02446,1.61786,10000
,,,,,15.01977,5.02142,1.62024,10000
,,,,,15.04129,5.02545,1.62202,10000
,,,,,15.06281,5.02633,1.62121,10000
,,,,,15.08433,5.02596,1.62215,10000
,,,,,15.10585,5.02398,1.62899,10000
,,,,,15.12737,5.02529,1.62095,10000
,,,,,15.14888,5.02447,1.61917,10000
,,,,,15.1704,5.02816,1.62073,10000
,,,,,15.19192,5.02717,1.61461,10000
,,,,,15.21344,5.02893,1.60387,10000
,,,,,15.23496,5.03165,1.60108,10000
,,,,,15.25648,5.03011,1.59853,10000
,,,,,15.27799,5.02909,1.60147,10000
,,,,,15.29951,5.0264,1.61038,10000
,,,,,15.32103,5.02541,1.61538,10000
,,,,,15.34255,5.02977,1.61594,10000
,,,,,15.36407,5.02865,1.61598,10000
,,,,,15.38559,5.02686,1.61597,10000
,,,,,15.4071,5.02438,1.61759,10000
,,,,,15.42862,5.03099,1.62011,10000
,,,,,15.45014,5.03266,1.62045,10000
,,,,,15.47166,5.02739,1.61847,10000
,,,,,15.49318,5.03184,1.62035,10000
,,,,,15.5147,5.02844,1.61887,10000
,,,,,15.53621,5.02932,1.61561,10000
,,,,,15.55773,5.03508,1.61604,10000
,,,,,15.57925,5.02955,1.60925,10000
,,,,,15.60077,5.02762,1.6054,10000
,,,,,15.62229,5.02915,1.60998,10000
,,,,,15.64381,5.02758,1.6134,10000
,,,,,15.66532,5.03206,1.61456,10000
,,,,,15.68684,5.03302,1.6164,10000
,,,,,15.70836,5.03264,1.61953,10000
,,,,,15.72988,5.03532,1.62138,10000
,,,,,15.7514,5.03552,1.62378,10000
,,,,,15.77292,5.03713,1.6229,10000
,,,,,15.79443,5.03368,1.62149,10000
,,,,,15.81595,5.03538,1.61652,10000
,,,,,15.83747,5.03276,1.61725,10000
,,,,,15.85899,5.03681,1.61613,10000
,,,,,15.88051,5.03851,1.61579,10000
,,,,,15.90202,5.035,1.61642,10000
,,,,,15.92354,5.03751,1.61945,10000
,,,,,15.94506,5.03579,1.61982,10000
,,,,,15.96658,5.03608,1.62252,10000
,,,,,15.9881,5.03892,1.6249,10000
,,,,,16.00962,5.03675,1.619,10000
,,,,,16.03113,5.03761,1.61962,10000
,,,,,16.05265,5.03791,1.62028,10000
,,,,,16.07417,5.04042,1.6226,10000
,,,,,16.09569,5.04174,1.62434,10000
,,,,,16.11721,5.03885,1.62344,10000
,,,,,16.13873,5.03955,1.62276,10000
,,,,,16.16024,5.04129,1.62214,10000
,,,,,16.18176,5.03819,1.62145,10000
,,,,,16.20328,5.04176,1.62332,10000
,,,,,16.2248,5.04093,1.61545,10000
,,,,,16.24632,5.04124,1.61591,10000
,,,,,16.26784,5.03721,1.61729,10000
,,,,,16.28935,5.03851,1.62248,10000
,,,,,16.31087,5.04008,1.62265,10000
,,,,,16.33239,5.03851,1.62272,10000
,,,,,16.35391,5.04156,1.62536,10000
,,,,,16.37543,5.04323,1.62289,10000
,,,,,16.39695,5.04057,1.62388,10000
,,,,,16.41846,5.04261,1.62549,10000
,,,,,16.43998,5.04168,1.61947,10000
,,,,,16.4615,5.04567,1.62119,10000
,,,,,16.48302,5.04405,1.61971,10000
,,,,,16.50454,5.0407,1.61516,10000
,,,,,16.52606,5.04134,1.62055,10000
,,,,,16.54757,5.04172,1.6186,10000
,,,,,16.56909,5.03914,1.61922,10000
,,,,,16.59061,5.04402,1.61989,10000
,,,,,16.61213,5.0435,1.62036,10000
,,,,,16.63365,5.04581,1.61889,10000
,,,,,16.65517,5.05067,1.62319,10000
,,,,,16.67668,5.05172,1.62194,10000
,,,,,16.6982,5.04964,1.61971,10000
,,,,,16.71972,5.05083,1.62211,10000
,,,,,16.74124,5.04815,1.61917,10000
,,,,,16.76276,5.04609,1.61674,10000
,,,,,16.78428,5.04897,1.61844,10000
,,,,,16.80579,5.05112,1.62034,10000
,,,,,16.82731,5.0527,1.62404,10000
,,,,,16.84883,5.05016,1.62294,10000
,,,,,16.87035,5.05061,1.62521,10000
,,,,,16.89187,5.04736,1.62105,10000
,,,,,16.91339,5.05075,1.62211,10000
,,,,,16.9349,5.05062,1.62213,10000
,,,,,16.95642,5.0514,1.62267,10000
,,,,,16.97794,5.04919,1.62177,10000
,,,,,16.99946,5.05587,1.62517,10000
,,,,,17.02098,5.05555,1.62511,10000
,,,,,17.04249,5.05557,1.62407,10000
,,,,,17.06401,5.05079,1.62051,10000
,,,,,17.08553,5.05252,1.62076,10000
,,,,,17.10705,5.04964,1.61971,10000
,,,,,17.12857,5.05781,1.6241,10000
,,,,,17.15009,5.05847,1.62487,10000
,,,,,17.1716,5.05779,1.6195,10000
,,,,,17.19312,5.05778,1.62161,10000
,,,,,17.21464,5.05685,1.62127,10000
,,,,,17.23616,5.05772,1.62216,10000
,,,,,17.25768,5.05538,1.62132,10000
,,,,,17.2792,5.05685,1.62106,10000
,,,,,17.30071,5.05542,1.62351,10000
,,,,,17.32223,5.05973,1.63207,10000
,,,,,17.34375,5.05945,1.62539,10000
,,,,,17.36527,5.06125,1.62426,10000
,,,,,17.38679,5.06344,1.62284,10000
,,,,,17.40831,5.05615,1.61392,10000
,,,,,17.42982,5.06301,1.61401,10000
,,,,,17.45134,5.06225,1.6168,10000
,,,,,17.47286,5.06522,1.61282,10000
,,,,,17.49438,5.06667,1.61849,10000
,,,,,17.5159,5.06381,1.61854,10000
,,,,,17.53742,5.06819,1.62294,10000
,,,,,17.55893,5.06653,1.6223,10000
,,,,,17.58045,5.0689,1.62087,10000
,,,,,17.60197,5.07078,1.62147,10000
,,,,,17.62349,5.07187,1.6243,10000
,,,,,17.64501,5.07328,1.62477,10000
,,,,,17.66653,5.07225,1.62528,10000
,,,,,17.68804,5.07309,1.62467,10000
,,,,,17.70956,5.07339,1.62472,10000
,,,,,17.73108,5.07108,1.62249,10000
,,,,,17.7526,5.07086,1.62057,10000
,,,,,17.77412,5.07107,1.62306,10000
,,,,,17.79564,5.0737,1.62323,10000
,,,,,17.81715,5.07143,1.62196,10000
,,,,,17.83867,5.06991,1.62258,10000
,,,,,17.86019,5.07093,1.62082,10000
,,,,,17.88171,5.07003,1.62271,10000
,,,,,17.90323,5.07385,1.62046,10000
,,,,,17.92475,5.07939,1.62638,10000
,,,,,17.94626,5.07576,1.62648,10000
,,,,,17.96778,5.07853,1.62347,10000
,,,,,17.9893,5.07576,1.62259,10000
,,,,,18.01082,5.07366,1.62136,10000
,,,,,18.03234,5.07784,1.62232,10000
,,,,,18.05386,5.08099,1.62543,10000
,,,,,18.07537,5.0819,1.62333,10000
,,,,,18.09689,5.08053,1.62295,10000
,,,,,18.11841,5.08131,1.62236,10000
,,,,,18.13993,5.08207,1.62725,10000
,,,,,18.16145,5.08637,1.63152,10000
,,,,,18.18296,5.08673,1.63084,10000
,,,,,18.20448,5.08366,1.62522,10000
,,,,,18.226,5.08675,1.62429,10000
,,,,,18.24752,5.0899,1.62924,10000
,,,,,18.26904,5.08823,1.62837,10000
,,,,,18.29056,5.0893,1.62826,10000
,,,,,18.31207,5.08615,1.62266,10000
,,,,,18.33359,5.0883,1.62666,10000
,,,,,18.35511,5.08742,1.62593,10000
,,,,,18.37663,5.09693,1.62986,10000
,,,,,18.39815,5.09621,1.62976,10000
,,,,,18.41967,5.09595,1.63026,10000
,,,,,18.44118,5.09592,1.63252,10000
,,,,,18.4627,5.09547,1.62728,10000
,,,,,18.48422,5.09553,1.62514,10000
,,,,,18.50574,5.09388,1.62375,10000
,,,,,18.52726,5.09622,1.62312,10000
,,,,,18.54878,5.10189,1.62228,10000
,,,,,18.57029,5.10241,1.62277,10000
,,,,,18.59181,5.1046,1.62582,10000
,,,,,18.61333,5.10656,1.62325,10000
,,,,,18.63485,5.10522,1.62473,10000
,,,,,18.65637,5.10267,1.62104,10000
,,,,,18.67789,5.10817,1.62466,10000
,,,,,18.6994,5.11263,1.63086,10000
,,,,,18.72092,5.11096,1.6304,10000
,,,,,18.74244,5.11028,1.62908,10000
,,,,,18.76396,5.11191,1.62825,10000
,,,,,18.78548,5.11224,1.63001,10000
,,,,,18.807,5.11171,1.63085,10000
,,,,,18.82851,5.11195,1.62796,10000
,,,,,18.85003,5.11119,1.62978,10000
,,,,,18.87155,5.11674,1.63323,10000
,,,,,18.89307,5.11632,1.63162,10000
,,,,,18.91459,5.11821,1.63139,10000
,,,,,18.93611,5.11835,1.6289,10000
,,,,,18.95762,5.11973,1.62735,10000
,,,,,18.97914,5.11675,1.62652,10000
,,,,,19.00066,5.12231,1.6287,10000
,,,,,19.02218,5.1232,1.63048,10000
,,,,,19.0437,5.12568,1.63194,10000
,,,,,19.06522,5.1256,1.63162,10000
,,,,,19.08673,5.12575,1.63345,10000
,,,,,19.10825,5.12542,1.63058,10000
,,,,,19.12977,5.12705,1.63287,10000
,,,,,19.15129,5.1289,1.63312,10000
,,,,,19.17281,5.12939,1.6336,10000
,,,,,19.19433,5.1295,1.63296,10000
,,,,,19.21584,5.13082,1.63215,10000
,,,,,19.23736,5.13142,1.63166,10000
,,,,,19.25888,5.13162,1.6297,10000
,,,,,19.2804,5.13461,1.63093,10000
,,,,,19.30192,5.13228,1.63074,10000
,,,,,19.32343,5.13641,1.63191,10000
,,,,,19.34495,5.1395,1.63354,10000
,,,,,19.36647,5.13792,1.62926,10000
,,,,,19.38799,5.13952,1.63194,10000
,,,,,19.40951,5.13747,1.63111,10000
,,,,,19.43103,5.14378,1.63324,10000
,,,,,19.45254,5.14455,1.63141,10000
,,,,,19.47406,5.14908,1.63271,10000
,,,,,19.49558,5.14961,1.63024,10000
,,,,,19.5171,5.15302,1.6317,10000
,,,,,19.53862,5.14947,1.62955,10000
,,,,,19.56014,5.15409,1.63114,10000
,,,,,19.58165,5.15632,1.63365,10000
,,,,,19.60317,5.15497,1.63056,10000
,,,,,19.62469,5.16045,1.63421,10000
,,,,,19.64621,5.16097,1.63461,10000
,,,,,19.66773,5.15482,1.62822,10000
,,,,,19.68925,5.15918,1.63203,10000
,,,,,19.71076,5.15509,1.62973,10000
,,,,,19.73228,5.16095,1.63021,10000
,,,,,19.7538,5.16531,1.63173,10000
,,,,,19.77532,5.16777,1.63202,10000
,,,,,19.79684,5.16925,1.63274,10000
,,,,,19.81836,5.16604,1.6311,10000
,,,,,19.83987,5.16683,1.62981,10000
,,,,,19.86139,5.16915,1.63086,10000
,,,,,19.88291,5.16954,1.63146,10000
,,,,,19.90443,5.17402,1.6319,10000
,,,,,19.92595,5.17127,1.62932,10000
,,,,,19.94747,5.17482,1.63023,10000
,,,,,19.96898,5.17905,1.63187,10000
,,,,,19.9905,5.17693,1.62983,10000
