in Minuten,HCOO- (formate) [mol/L],OH- (hydroxide) [mol/L],CH3OH (methanol) [mol/L],CO32- [mol/L],in Minuten,Cell potential [V],Anode potential [V],I [mA]
,,,,,21.65367,5.39143,1.57352,10000
,,,,,21.69199,5.38494,1.57014,10000
,,,,,21.73032,5.39056,1.57795,10000
,,,,,21.76864,5.3875,1.5737,10000
,,,,,21.80697,5.38271,1.56954,10000
,,,,,21.84529,5.38832,1.5765,10000
,,,,,21.88362,5.38778,1.57379,10000
,,,,,21.92194,5.39052,1.5742,10000
,,,,,21.96027,5.38575,1.573,10000
,,,,,21.99859,5.38496,1.57337,10000
,,,,,22.03692,5.38382,1.56957,10000
,,,,,22.07524,5.38258,1.57222,10000
,,,,,22.11357,5.38205,1.57174,10000
,,,,,22.15189,5.37701,1.57441,10000
,,,,,22.19022,5.37876,1.57386,10000
,,,,,22.22854,5.37607,1.57616,10000
,,,,,22.26687,5.37186,1.57345,10000
,,,,,22.30519,5.37329,1.5742,10000
,,,,,22.34352,5.38289,1.5743,10000
,,,,,22.38184,5.37483,1.57697,10000
,,,,,22.42017,5.38171,1.57648,10000
,,,,,22.45849,5.3797,1.57658,10000
,,,,,22.49682,5.38079,1.57973,10000
,,,,,22.53514,5.38471,1.57913,10000
,,,,,22.57347,5.38383,1.57597,10000
,,,,,22.61179,5.38536,1.57354,10000
,,,,,22.65012,5.3885,1.57382,10000
,,,,,22.68844,5.38471,1.57594,10000
,,,,,22.72677,5.38593,1.57123,10000
,,,,,22.76509,5.38712,1.57431,10000
,,,,,22.80342,5.37579,1.57411,10000
,,,,,22.84174,5.38298,1.57604,10000
,,,,,22.88007,5.38468,1.57489,10000
,,,,,22.91839,5.37924,1.57569,10000
,,,,,22.95672,5.38714,1.57771,10000
,,,,,22.99504,5.38795,1.57595,10000
,,,,,23.03337,5.38525,1.57525,10000
,,,,,23.07169,5.38566,1.57411,10000
,,,,,23.11002,5.38073,1.57673,10000
,,,,,23.14834,5.38611,1.57972,10000
,,,,,23.18667,5.38203,1.57284,10000
,,,,,23.22499,5.38646,1.57824,10000
,,,,,23.26332,5.38275,1.57494,10000
,,,,,23.30164,5.3822,1.574,10000
,,,,,23.33997,5.38563,1.57473,10000
,,,,,23.37829,5.38121,1.57487,10000
,,,,,23.41662,5.38369,1.57676,10000
,,,,,23.45494,5.3845,1.57673,10000
,,,,,23.49327,5.38682,1.56498,10000
,,,,,23.5316,5.38676,1.5719,10000
,,,,,23.56992,5.38421,1.57179,10000
,,,,,23.60825,5.38323,1.57167,10000
,,,,,23.64657,5.38607,1.57348,10000
,,,,,23.6849,5.3862,1.57281,10000
,,,,,23.72322,5.38707,1.56868,10000
,,,,,23.76155,5.37903,1.57069,10000
,,,,,23.79987,5.38187,1.57434,10000
,,,,,23.8382,5.38256,1.57371,10000
,,,,,23.87652,5.38413,1.56001,10000
,,,,,23.91485,5.38158,1.56835,10000
,,,,,23.95317,5.38081,1.56754,10000
,,,,,23.9915,5.38037,1.56986,10000
,,,,,24.02982,5.37948,1.56809,10000
,,,,,24.06815,5.38498,1.56962,10000
,,,,,24.10647,5.39288,1.57029,10000
,,,,,24.1448,5.38835,1.57217,10000
,,,,,24.18312,5.38853,1.57191,10000
,,,,,24.22145,5.38984,1.57351,10000
,,,,,24.25977,5.39054,1.57295,10000
,,,,,24.2981,5.38633,1.57231,10000
,,,,,24.33642,5.38962,1.57504,10000
,,,,,24.37475,5.3902,1.57701,10000
,,,,,24.41307,5.38663,1.574,10000
,,,,,24.4514,5.3887,1.57903,10000
,,,,,24.48972,5.38613,1.57768,10000
,,,,,24.52805,5.38495,1.57422,10000
,,,,,24.56637,5.38611,1.57758,10000
,,,,,24.6047,5.38271,1.57653,10000
,,,,,24.64302,5.39021,1.5754,10000
,,,,,24.68135,5.39209,1.5764,10000
,,,,,24.71967,5.39042,1.57713,10000
,,,,,24.758,5.39148,1.57672,10000
,,,,,24.79632,5.39263,1.57761,10000
,,,,,24.83465,5.3925,1.57487,10000
,,,,,24.87297,5.38638,1.57222,10000
,,,,,24.9113,5.38288,1.568,10000
,,,,,24.94962,5.38829,1.57416,10000
,,,,,24.98795,5.38289,1.56961,10000
,,,,,25.02627,5.38,1.52389,10000
,,,,,25.0646,5.38691,1.50824,10000
,,,,,25.10292,5.38751,1.50382,10000
,,,,,25.14125,5.38002,1.50064,10000
,,,,,25.17957,5.38948,1.50213,10000
,,,,,25.2179,5.38356,1.49938,10000
,,,,,25.25622,5.38688,1.49929,10000
,,,,,25.29455,5.38694,1.50213,10000
,,,,,25.33287,5.38537,1.50078,10000
,,,,,25.3712,5.3824,1.4988,10000
,,,,,25.40952,5.38654,1.50018,10000
,,,,,25.44785,5.38638,1.49459,10000
,,,,,25.48617,5.37978,1.49419,10000
,,,,,25.5245,5.38152,1.49418,10000
,,,,,25.56282,5.38121,1.49536,10000
,,,,,25.60115,5.38303,1.50167,10000
,,,,,25.63947,5.3858,1.50124,10000
,,,,,25.6778,5.39077,1.50447,10000
,,,,,25.71612,5.38834,1.50454,10000
,,,,,25.75445,5.38364,1.50307,10000
,,,,,25.79277,5.38836,1.50324,10000
,,,,,25.8311,5.3883,1.50285,10000
,,,,,25.86942,5.3852,1.50948,10000
,,,,,25.90775,5.37399,1.52151,10000
,,,,,25.94607,5.38747,1.54971,10000
,,,,,25.9844,5.38578,1.56597,10000
,,,,,26.02272,5.38915,1.56896,10000
,,,,,26.06105,5.38995,1.5676,10000
,,,,,26.09937,5.38566,1.56601,10000
,,,,,26.1377,5.3906,1.56494,10000
,,,,,26.17603,5.38811,1.56487,10000
,,,,,26.21435,5.38674,1.56756,10000
,,,,,26.25268,5.37889,1.56912,10000
,,,,,26.291,5.38101,1.56561,10000
,,,,,26.32933,5.39181,1.56962,10000
,,,,,26.36765,5.39146,1.56995,10000
,,,,,26.40598,5.39419,1.56707,10000
,,,,,26.4443,5.39045,1.56762,10000
,,,,,26.48263,5.39093,1.56843,10000
,,,,,26.52095,5.3852,1.56669,10000
,,,,,26.55928,5.38699,1.56738,10000
,,,,,26.5976,5.38677,1.57294,10000
,,,,,26.63593,5.38268,1.56701,10000
,,,,,26.67425,5.39236,1.57337,10000
,,,,,26.71258,5.38974,1.57233,10000
,,,,,26.7509,5.39452,1.57284,10000
,,,,,26.78923,5.38887,1.57388,10000
,,,,,26.82755,5.39058,1.57402,10000
,,,,,26.86588,5.38726,1.57162,10000
,,,,,26.9042,5.3807,1.57021,10000
,,,,,26.94253,5.38569,1.57178,10000
,,,,,26.98085,5.39334,1.57625,10000
,,,,,27.01918,5.39387,1.5746,10000
,,,,,27.0575,5.38978,1.57429,10000
,,,,,27.09583,5.38662,1.57381,10000
,,,,,27.13415,5.38306,1.57336,10000
,,,,,27.17248,5.38394,1.57374,10000
,,,,,27.2108,5.38829,1.57224,10000
,,,,,27.24913,5.38986,1.57339,10000
,,,,,27.28745,5.38903,1.5753,10000
,,,,,27.32578,5.37933,1.57103,10000
,,,,,27.3641,5.38012,1.56976,10000
,,,,,27.40243,5.38429,1.56699,10000
,,,,,27.44075,5.37655,1.57005,10000
,,,,,27.47908,5.38176,1.57162,10000
,,,,,27.5174,5.38634,1.57249,10000
,,,,,27.55573,5.38812,1.57068,10000
,,,,,27.59405,5.39322,1.57312,10000
,,,,,27.63238,5.38663,1.57278,10000
,,,,,27.6707,5.38708,1.57496,10000
,,,,,27.70903,5.3919,1.57746,10000
,,,,,27.74735,5.3907,1.57648,10000
,,,,,27.78568,5.38608,1.574,10000
,,,,,27.824,5.39515,1.57566,10000
,,,,,27.86233,5.39408,1.57617,10000
,,,,,27.90065,5.39332,1.56997,10000
,,,,,27.93898,5.38368,1.57103,10000
,,,,,27.9773,5.39352,1.57325,10000
,,,,,28.01563,5.38956,1.57206,10000
,,,,,28.05395,5.39013,1.57366,10000
,,,,,28.09228,5.38438,1.57571,10000
,,,,,28.1306,5.38838,1.57362,10000
,,,,,28.16893,5.39133,1.54899,10000
,,,,,28.20725,5.38543,1.54646,10000
,,,,,28.24558,5.38589,1.55258,10000
,,,,,28.2839,5.39098,1.55952,10000
,,,,,28.32223,5.38609,1.56119,10000
,,,,,28.36055,5.38935,1.56629,10000
,,,,,28.39888,5.39276,1.56783,10000
,,,,,28.4372,5.39093,1.56701,10000
,,,,,28.47553,5.39018,1.56866,10000
,,,,,28.51385,5.38623,1.56483,10000
,,,,,28.55218,5.39177,1.56685,10000
,,,,,28.5905,5.3964,1.56403,10000
,,,,,28.62883,5.38987,1.56424,10000
,,,,,28.66715,5.39135,1.56439,10000
,,,,,28.70548,5.39636,1.56685,10000
,,,,,28.74381,5.39575,1.56606,10000
,,,,,28.78213,5.39328,1.56593,10000
,,,,,28.82046,5.39934,1.56996,10000
,,,,,28.85878,5.3983,1.5633,10000
,,,,,28.89711,5.38956,1.56277,10000
,,,,,28.93543,5.39182,1.56343,10000
,,,,,28.97376,5.39662,1.56503,10000
,,,,,29.01208,5.39544,1.56547,10000
,,,,,29.05041,5.39463,1.56762,10000
,,,,,29.08873,5.38853,1.56278,10000
,,,,,29.12706,5.3868,1.56798,10000
,,,,,29.16538,5.39488,1.56579,10000
,,,,,29.20371,5.39063,1.56639,10000
,,,,,29.24203,5.39188,1.56146,10000
,,,,,29.28036,5.39091,1.56187,10000
,,,,,29.31868,5.39516,1.5644,10000
,,,,,29.35701,5.396,1.56366,10000
,,,,,29.39533,5.39575,1.56607,10000
,,,,,29.43366,5.39173,1.56379,10000
,,,,,29.47198,5.38667,1.55971,10000
,,,,,29.51031,5.39449,1.56648,10000
,,,,,29.54863,5.39633,1.56901,10000
,,,,,29.58696,5.39179,1.56737,10000
,,,,,29.62528,5.39364,1.56538,10000
,,,,,29.66361,5.39031,1.56352,10000
,,,,,29.70193,5.39568,1.56645,10000
,,,,,29.74026,5.3918,1.56544,10000
,,,,,29.77858,5.38621,1.56253,10000
,,,,,29.81691,5.38777,1.554,10000
,,,,,29.85523,5.38298,1.5554,10000
,,,,,29.89356,5.39271,1.56396,10000
,,,,,29.93188,5.39173,1.56738,10000
,,,,,29.97021,5.39285,1.5634,10000
,,,,,30.00853,5.39191,1.56619,10000
,,,,,30.04686,5.38999,1.56608,10000
,,,,,30.08518,5.39627,1.56408,10000
,,,,,30.12351,5.39736,1.56464,10000
,,,,,30.16183,5.39464,1.56253,10000
,,,,,30.20016,5.39425,1.56031,10000
,,,,,30.23848,5.39251,1.56195,10000
,,,,,30.27681,5.39345,1.56467,10000
,,,,,30.31513,5.3929,1.56109,10000
,,,,,30.35346,5.3953,1.56121,10000
,,,,,30.39178,5.3972,1.5616,10000
,,,,,30.43011,5.39778,1.56145,10000
,,,,,30.46843,5.39381,1.56105,10000
,,,,,30.50676,5.39461,1.56346,10000
,,,,,30.54508,5.39423,1.55934,10000
,,,,,30.58341,5.39835,1.5633,10000
,,,,,30.62173,5.3993,1.5645,10000
,,,,,30.66006,5.40611,1.56433,10000
,,,,,30.69838,5.40364,1.56495,10000
,,,,,30.73671,5.40409,1.56303,10000
,,,,,30.77503,5.40075,1.5604,10000
,,,,,30.81336,5.40339,1.56331,10000
,,,,,30.85168,5.40332,1.56493,10000
,,,,,30.89001,5.39449,1.55844,10000
,,,,,30.92833,5.40157,1.56068,10000
,,,,,30.96666,5.39855,1.56075,10000
,,,,,31.00498,5.40218,1.56307,10000
,,,,,31.04331,5.40308,1.56121,10000
,,,,,31.08163,5.40367,1.56543,10000
,,,,,31.11996,5.40175,1.564,10000
,,,,,31.15828,5.40455,1.56418,10000
,,,,,31.19661,5.40533,1.56508,10000
,,,,,31.23493,5.39705,1.55927,10000
,,,,,31.27326,5.40434,1.56357,10000
,,,,,31.31158,5.40379,1.56333,10000
,,,,,31.34991,5.39972,1.56073,10000
,,,,,31.38824,5.39912,1.55963,10000
,,,,,31.42656,5.3989,1.56083,10000
,,,,,31.46489,5.39905,1.55627,10000
,,,,,31.50321,5.4047,1.55817,10000
,,,,,31.54154,5.40951,1.55803,10000
,,,,,31.57986,5.40674,1.55706,10000
,,,,,31.61819,5.40238,1.55416,10000
,,,,,31.65651,5.40591,1.55612,10000
,,,,,31.69484,5.40359,1.55197,10000
,,,,,31.73316,5.40726,1.5541,10000
,,,,,31.77149,5.40522,1.55365,10000
,,,,,31.80981,5.40416,1.55208,10000
,,,,,31.84814,5.40086,1.55458,10000
,,,,,31.88646,5.40798,1.5547,10000
,,,,,31.92479,5.40471,1.55001,10000
,,,,,31.96311,5.40629,1.55137,10000
,,,,,32.00144,5.40796,1.55226,10000
,,,,,32.03976,5.41098,1.5536,10000
,,,,,32.07809,5.40821,1.55329,10000
,,,,,32.11641,5.41052,1.5508,10000
,,,,,32.15474,5.40556,1.49529,10000
,,,,,32.19306,5.40226,1.47765,10000
,,,,,32.23139,5.40889,1.47236,10000
,,,,,32.26971,5.41152,1.46982,10000
,,,,,32.30804,5.41184,1.46959,10000
,,,,,32.34636,5.40307,1.46744,10000
,,,,,32.38469,5.41327,1.46907,10000
,,,,,32.42301,5.4125,1.46812,10000
,,,,,32.46134,5.41179,1.46787,10000
,,,,,32.49966,5.40647,1.4668,10000
,,,,,32.53799,5.40955,1.46753,10000
,,,,,32.57631,5.41421,1.46715,10000
,,,,,32.61464,5.40215,1.46207,10000
,,,,,32.65296,5.41144,1.46517,10000
,,,,,32.69129,5.40965,1.46384,10000
,,,,,32.72961,5.41161,1.47171,10000
,,,,,32.76794,5.41284,1.47292,10000
,,,,,32.80626,5.41068,1.47099,10000
,,,,,32.84459,5.41278,1.47388,10000
,,,,,32.88291,5.40702,1.473,10000
,,,,,32.92124,5.41239,1.4759,10000
,,,,,32.95956,5.41527,1.47085,10000
,,,,,32.99789,5.41637,1.46551,10000
,,,,,33.03621,5.41532,1.48373,10000
,,,,,33.07454,5.41701,1.49351,10000
,,,,,33.11286,5.41229,1.52436,10000
,,,,,33.15119,5.41795,1.52891,10000
,,,,,33.18951,5.41672,1.53595,10000
,,,,,33.22784,5.41461,1.5377,10000
,,,,,33.26616,5.41425,1.54015,10000
,,,,,33.30449,5.40939,1.53834,10000
,,,,,33.34281,5.41122,1.53664,10000
,,,,,33.38114,5.41597,1.53919,10000
,,,,,33.41946,5.41712,1.53613,10000
,,,,,33.45779,5.41928,1.53874,10000
,,,,,33.49611,5.42225,1.54167,10000
,,,,,33.53444,5.42032,1.53525,10000
,,,,,33.57276,5.42157,1.53516,10000
,,,,,33.61109,5.41842,1.53686,10000
,,,,,33.64941,5.42131,1.53768,10000
,,,,,33.68774,5.42135,1.53836,10000
,,,,,33.72606,5.41528,1.53511,10000
,,,,,33.76439,5.42267,1.5345,10000
,,,,,33.80271,5.41729,1.53593,10000
,,,,,33.84104,5.41823,1.54623,10000
,,,,,33.87936,5.42088,1.5482,10000
,,,,,33.91769,5.42354,1.54936,10000
,,,,,33.95602,5.41918,1.54566,10000
,,,,,33.99434,5.41573,1.5459,10000
,,,,,34.03267,5.41845,1.54427,10000
,,,,,34.07099,5.4194,1.54683,10000
,,,,,34.10932,5.41839,1.54535,10000
,,,,,34.14764,5.42183,1.54592,10000
,,,,,34.18597,5.41985,1.54566,10000
,,,,,34.22429,5.42428,1.54585,10000
,,,,,34.26262,5.42403,1.54503,10000
,,,,,34.30094,5.42246,1.54484,10000
,,,,,34.33927,5.42571,1.54462,10000
,,,,,34.37759,5.4225,1.54415,10000
,,,,,34.41592,5.42474,1.5444,10000
,,,,,34.45424,5.42745,1.54389,10000
,,,,,34.49257,5.42751,1.5433,10000
,,,,,34.53089,5.42856,1.54268,10000
,,,,,34.56922,5.43151,1.54492,10000
,,,,,34.60754,5.43175,1.54438,10000
,,,,,34.64587,5.42813,1.54295,10000
,,,,,34.68419,5.42846,1.54215,10000
,,,,,34.72252,5.4315,1.54359,10000
,,,,,34.76084,5.43362,1.5429,10000
,,,,,34.79917,5.43581,1.54329,10000
,,,,,34.83749,5.43399,1.54183,10000
,,,,,34.87582,5.4372,1.54192,10000
,,,,,34.91414,5.43685,1.54326,10000
,,,,,34.95247,5.43665,1.54083,10000
,,,,,34.99079,5.43792,1.54034,10000
,,,,,35.02912,5.43957,1.54117,10000
,,,,,35.06744,5.4368,1.53327,10000
,,,,,35.10577,5.43622,1.53355,10000
,,,,,35.14409,5.43664,1.5335,10000
,,,,,35.18242,5.43777,1.53368,10000
,,,,,35.22074,5.4425,1.53354,10000
,,,,,35.25907,5.44595,1.5344,10000
,,,,,35.29739,5.44432,1.52865,10000
,,,,,35.33572,5.44251,1.53803,10000
,,,,,35.37404,5.44727,1.53686,10000
,,,,,35.41237,5.44786,1.53722,10000
,,,,,35.45069,5.44732,1.54459,10000
,,,,,35.48902,5.44949,1.53405,10000
,,,,,35.52734,5.44677,1.53209,10000
,,,,,35.56567,5.45076,1.53873,10000
,,,,,35.60399,5.45113,1.52919,10000
,,,,,35.64232,5.45449,1.52882,10000
,,,,,35.68064,5.45528,1.52576,10000
,,,,,35.71897,5.45617,1.52285,10000
,,,,,35.75729,5.45663,1.5253,10000
,,,,,35.79562,5.45939,1.52782,10000
,,,,,35.83394,5.46082,1.52725,10000
,,,,,35.87227,5.45655,1.52426,10000
,,,,,35.91059,5.46264,1.52954,10000
,,,,,35.94892,5.45732,1.5276,10000
,,,,,35.98724,5.46039,1.52723,10000
,,,,,36.02557,5.45389,1.52443,10000
,,,,,36.06389,5.46541,1.53005,10000
,,,,,36.10222,5.46605,1.5302,10000
,,,,,36.14054,5.46836,1.5282,10000
,,,,,36.17887,5.46361,1.49784,10000
,,,,,36.21719,5.46927,1.52378,10000
,,,,,36.25552,5.46601,1.52449,10000
,,,,,36.29384,5.47326,1.52513,10000
,,,,,36.33217,5.47247,1.52726,10000
,,,,,36.37049,5.47157,1.5255,10000
,,,,,36.40882,5.47511,1.52617,10000
,,,,,36.44714,5.47493,1.52624,10000
,,,,,36.48547,5.4811,1.52722,10000
,,,,,36.52379,5.48155,1.52823,10000
,,,,,36.56212,5.48053,1.52505,10000
,,,,,36.60045,5.48834,1.5265,10000
,,,,,36.63877,5.48708,1.52501,10000
,,,,,36.6771,5.48782,1.48321,10000
,,,,,36.71542,5.49328,1.51464,10000
,,,,,36.75375,5.48794,1.5159,10000
,,,,,36.79207,5.4967,1.52048,10000
,,,,,36.8304,5.49495,1.51954,10000
,,,,,36.86872,5.49022,1.51629,10000
,,,,,36.90705,5.50046,1.522,10000
,,,,,36.94537,5.50106,1.52225,10000
,,,,,36.9837,5.49956,1.52142,10000
,,,,,37.02202,5.50531,1.52183,10000
,,,,,37.06035,5.50306,1.5203,10000
,,,,,37.09867,5.50648,1.52103,10000
,,,,,37.137,5.51025,1.52107,10000
,,,,,37.17532,5.50939,1.51909,10000
,,,,,37.21365,5.5087,1.51846,10000
,,,,,37.25197,5.51333,1.52578,10000
,,,,,37.2903,5.51501,1.52005,10000
,,,,,37.32862,5.51439,1.52128,10000
,,,,,37.36695,5.51898,1.52033,10000
,,,,,37.40527,5.51898,1.5194,10000
,,,,,37.4436,5.52047,1.51867,10000
,,,,,37.48192,5.52227,1.51978,10000
,,,,,37.52025,5.52212,1.51995,10000
,,,,,37.55857,5.52269,1.51944,10000
,,,,,37.5969,5.5253,1.52021,10000
,,,,,37.63522,5.53027,1.52089,10000
,,,,,37.67355,5.53235,1.52172,10000
,,,,,37.71187,5.52287,1.51631,10000
,,,,,37.7502,5.52968,1.51806,10000
,,,,,37.78852,5.53128,1.51906,10000
,,,,,37.82685,5.53467,1.51911,10000
,,,,,37.86517,5.53147,1.51631,10000
,,,,,37.9035,5.53661,1.51972,10000
,,,,,37.94182,5.54027,1.5191,10000
,,,,,37.98015,5.54298,1.52061,10000
,,,,,38.01847,5.53835,1.52319,10000
,,,,,38.0568,5.54346,1.52238,10000
,,,,,38.09512,5.54306,1.52087,10000
,,,,,38.13345,5.54367,1.51921,10000
,,,,,38.17177,5.54782,1.51934,10000
,,,,,38.2101,5.54655,1.51652,10000
,,,,,38.24842,5.55016,1.51706,10000
,,,,,38.28675,5.55122,1.51641,10000
