in Minuten,HCOO- (formate) [mol/L],OH- (hydroxide) [mol/L],CH3OH (methanol) [mol/L],CO32- [mol/L],in Minuten,Cell potential [V],Anode potential [V],I [mA]
10.47033,0.09805,0.85984,0.89627,0.03375,7.90204,4.53559,1.28572,4999.17696
10.56836,0.09962,0.85832,0.89486,0.03384,7.95809,4.54057,1.28422,4998.75247
10.6664,0.10119,0.8568,0.89345,0.03393,8.01413,4.54342,1.27905,4998.26095
10.76443,0.10276,0.85528,0.89205,0.03402,8.07017,4.53942,1.27193,4999.37318
10.86247,0.1043,0.85354,0.89068,0.03419,8.12622,4.538,1.28088,5000.62039
10.9605,0.10583,0.85182,0.88932,0.03436,8.18226,4.54603,1.28153,4998.66734
11.05854,0.10723,0.85024,0.88817,0.03456,8.2383,4.54276,1.29102,4999.81861
11.15657,0.10863,0.84867,0.88701,0.03477,8.29434,4.54259,1.28639,4997.88353
11.25461,0.11003,0.84712,0.88586,0.03497,8.35039,4.54588,1.29083,4999.63718
11.35264,0.11145,0.84585,0.88482,0.03513,8.40643,4.54454,1.29295,4998.81173
11.45068,0.11288,0.84457,0.88378,0.03529,8.46247,4.5414,1.28099,4999.13125
11.54871,0.11432,0.84333,0.88263,0.03543,8.51852,4.54264,1.28355,4998.82477
11.64675,0.11579,0.84211,0.88135,0.03556,8.57456,4.54559,1.28309,4999.79003
11.74478,0.11726,0.84089,0.88008,0.03568,8.6306,4.54481,1.27896,4999.28844
11.84282,0.11855,0.83943,0.87862,0.03582,8.68665,4.54495,1.28938,4999.5331
11.94085,0.11983,0.83797,0.87715,0.03597,8.74269,4.5464,1.27822,5001.10149
12.03889,0.12118,0.83649,0.8757,0.0361,8.79873,4.54773,1.28708,5000.01887
12.13692,0.12259,0.83498,0.87425,0.03623,8.85477,4.54391,1.28122,5000.80772
12.23496,0.124,0.83348,0.87281,0.03635,8.91082,4.5483,1.28701,4999.21143
12.33299,0.1257,0.83222,0.87145,0.03646,8.96686,4.5489,1.28319,5000.06829
12.43103,0.12744,0.831,0.8701,0.03656,9.0229,4.54451,1.27941,4999.98748
12.52906,0.12899,0.82984,0.86885,0.03668,9.07895,4.5483,1.27941,4999.67085
12.6271,0.13041,0.82873,0.86767,0.0368,9.13499,4.5494,1.27987,5000.21672
12.72513,0.13184,0.82763,0.86648,0.03692,9.19103,4.54657,1.28285,4999.97998
12.82317,0.13305,0.82656,0.86508,0.03705,9.24707,4.5471,1.28946,4998.58634
12.9212,0.1342,0.8255,0.86363,0.03718,9.30312,4.54655,1.27593,4999.32745
13.01924,0.13543,0.82432,0.86218,0.03732,9.35916,4.5469,1.27881,4999.15829
13.11727,0.13674,0.82302,0.86073,0.03746,9.4152,4.5459,1.28285,4999.1889
13.21531,0.13805,0.82171,0.85928,0.0376,9.47125,4.54221,1.28197,5000.19041
13.31334,0.13938,0.82012,0.85818,0.03775,9.52729,4.54774,1.27483,5000.001
13.41138,0.1407,0.8184,0.85723,0.0379,9.58333,4.54862,1.27737,4999.56389
13.50941,0.14209,0.81664,0.85629,0.03805,9.63937,4.5455,1.27327,4999.36341
13.60745,0.1437,0.81478,0.85535,0.03823,9.69542,4.54544,1.28074,4999.02395
13.70548,0.1453,0.81292,0.85441,0.03841,9.75146,4.54815,1.28707,5000.53328
13.80352,0.14694,0.81114,0.85323,0.03861,9.8075,4.55012,1.28394,4999.88472
13.90155,0.1486,0.80941,0.85188,0.03882,9.86355,4.55177,1.27912,4999.79945
13.99959,0.15011,0.8078,0.85049,0.03901,9.91959,4.55141,1.29217,4999.91115
14.09762,0.15127,0.80647,0.84899,0.03917,9.97563,4.54961,1.28816,4999.63107
14.19566,0.15243,0.80514,0.8475,0.03933,10.03167,4.55075,1.29132,4998.92348
14.29369,0.15352,0.80404,0.84607,0.03946,10.08772,4.55498,1.29001,4999.05861
14.39173,0.15452,0.80319,0.84471,0.03957,10.14376,4.55234,1.2844,4999.42666
14.48976,0.15553,0.80233,0.84335,0.03968,10.1998,4.54993,1.28798,5000.16964
14.5878,0.15673,0.80129,0.84205,0.03981,10.25585,4.55582,1.28456,4999.52475
14.68583,0.15794,0.80025,0.84075,0.03993,10.31189,4.55054,1.27762,4998.8805
14.78387,0.15934,0.79889,0.83958,0.04008,10.36793,4.55337,1.28751,4999.32928
14.8819,0.16106,0.79703,0.83864,0.04025,10.42397,4.55228,1.27574,4998.24361
14.97994,0.16277,0.79516,0.8377,0.04043,10.48002,4.55513,1.28597,4999.16297
15.07797,0.16449,0.79343,0.83677,0.04063,10.53606,4.55287,1.28537,4999.40525
15.17601,0.16621,0.7917,0.83585,0.04083,10.5921,4.55686,1.27651,5000.1036
15.27405,0.1678,0.79017,0.83473,0.04101,10.64815,4.55821,1.27181,4999.15829
15.37208,0.16908,0.78913,0.83313,0.04116,10.70419,4.55859,1.28475,5000.02896
15.47012,0.17036,0.78808,0.83152,0.04131,10.76023,4.56132,1.28013,4997.79054
15.56815,0.17151,0.78688,0.82969,0.04142,10.81627,4.5577,1.28939,5000.49192
15.66619,0.17266,0.78568,0.82786,0.04154,10.87232,4.55777,1.28676,4999.19051
15.76422,0.17379,0.78445,0.82602,0.04166,10.92836,4.55992,1.28811,4999.9329
15.86226,0.17483,0.78308,0.82415,0.04179,10.9844,4.56255,1.28658,4998.44339
15.96029,0.17587,0.78171,0.82228,0.04193,11.04045,4.55935,1.28197,5000.37448
16.05833,0.17707,0.78048,0.82051,0.04206,11.09649,4.56418,1.28581,4998.90493
16.15636,0.17833,0.7793,0.81877,0.04219,11.15253,4.56232,1.29035,4999.67348
16.2544,0.17961,0.7781,0.81706,0.04231,11.20857,4.56423,1.28099,4998.61754
16.35243,0.18114,0.77674,0.81555,0.04244,11.26462,4.56558,1.28494,4999.05821
16.45047,0.18268,0.77538,0.81404,0.04256,11.32066,4.56218,1.28797,4999.27003
16.5485,0.18428,0.7738,0.81274,0.04271,11.3767,4.56082,1.2869,4999.4751
16.64654,0.18592,0.77208,0.81158,0.04287,11.43275,4.56017,1.29063,4999.98358
16.74457,0.18756,0.77037,0.81043,0.04303,11.48879,4.56234,1.28985,5000.12359
16.84261,0.18921,0.76893,0.80938,0.0432,11.54483,4.56377,1.29104,4999.36428
16.94064,0.19086,0.7675,0.80834,0.04338,11.60087,4.56275,1.28478,4999.16408
17.03868,0.19243,0.76615,0.80721,0.04354,11.65692,4.56535,1.2934,4999.98317
17.13671,0.19392,0.76489,0.806,0.04368,11.71296,4.56822,1.28794,4999.25669
17.23475,0.19542,0.76362,0.80479,0.04383,11.769,4.56564,1.29457,4999.46155
17.33278,0.19699,0.76201,0.80368,0.04399,11.82505,4.56193,1.29259,4999.35554
17.43082,0.19859,0.76026,0.8026,0.04416,11.88109,4.56324,1.28995,4999.98324
17.52885,0.20002,0.75863,0.80132,0.04433,11.93713,4.56239,1.27294,4998.93062
17.62689,0.20124,0.75714,0.79976,0.04452,11.99317,4.56672,1.25486,4999.49637
17.72492,0.20246,0.75565,0.7982,0.04471,12.04922,4.56125,1.27882,4999.26462
17.82296,0.20331,0.75459,0.79629,0.04487,12.10526,4.56369,1.28321,4999.60937
17.92099,0.20406,0.75364,0.7943,0.04503,12.1613,4.56568,1.28507,4999.81938
18.01903,0.20494,0.75257,0.79251,0.04519,12.21735,4.56623,1.28908,4999.47788
18.11706,0.20611,0.75127,0.79115,0.04536,12.27339,4.56399,1.28649,4999.88931
18.2151,0.20727,0.74997,0.78979,0.04552,12.32943,4.56067,1.28317,4999.91704
18.31313,0.20863,0.74834,0.78851,0.04571,12.38547,4.56434,1.28343,5000.23012
18.41117,0.21008,0.74656,0.78726,0.04591,12.44152,4.5651,1.26851,4998.54368
18.5092,0.21151,0.74487,0.78592,0.0461,12.49756,4.56588,1.29291,4999.30383
18.60724,0.21288,0.74345,0.78424,0.04625,12.5536,4.56794,1.2927,4999.2903
18.70527,0.21425,0.74204,0.78256,0.0464,12.60965,4.57176,1.2897,5000.23587
18.80331,0.21561,0.74093,0.78072,0.04654,12.66569,4.5702,1.28597,4999.71228
18.90134,0.21695,0.74004,0.77877,0.04666,12.72173,4.56912,1.2939,5000.78526
18.99938,0.2183,0.7391,0.77685,0.04679,12.77777,4.56845,1.28749,5000.59837
19.09741,0.21966,0.7378,0.77508,0.04696,12.83382,4.57156,1.28807,4998.91504
19.19545,0.22103,0.73649,0.77331,0.04713,12.88986,4.57004,1.28712,4999.73095
19.29348,0.2224,0.73497,0.77172,0.04731,12.9459,4.56681,1.28247,4998.53919
19.39152,0.22379,0.73325,0.77032,0.04751,13.00195,4.56748,1.28492,4999.79975
19.48955,0.22517,0.73152,0.76891,0.04771,13.05799,4.57189,1.29022,4999.56951
19.58759,0.22646,0.72994,0.7675,0.04788,13.11403,4.5683,1.29383,4999.46582
19.68562,0.22774,0.72836,0.7661,0.04806,13.17007,4.57143,1.29213,5000.01567
19.78366,0.22905,0.7268,0.76481,0.04824,13.22612,4.57485,1.2913,4999.61006
19.88169,0.23039,0.72528,0.76369,0.04843,13.28216,4.57529,1.29179,4999.11673
19.97973,0.23173,0.72375,0.76258,0.04862,13.3382,4.56806,1.29121,4998.88996
20.07776,0.23322,0.72221,0.76161,0.04883,13.39425,4.56833,1.28714,4998.50483
20.1758,0.23472,0.72068,0.76064,0.04903,13.45029,4.57539,1.28345,4999.07626
20.27383,0.23621,0.71916,0.75961,0.04923,13.50633,4.57258,1.27473,4999.6306
20.37187,0.23757,0.71783,0.75814,0.04941,13.56237,4.57272,1.28946,4997.86838
20.4699,0.23893,0.7165,0.75667,0.04958,13.61842,4.57141,1.29643,4999.81107
20.56794,0.24011,0.71531,0.75485,0.04975,13.67446,4.57122,1.29625,4998.87501
20.66597,0.24124,0.71416,0.75295,0.04992,13.7305,4.56805,1.29794,4999.18185
20.76401,0.24236,0.71302,0.7511,0.05009,13.78655,4.57149,1.28608,5000.07877
20.86205,0.24346,0.71191,0.74951,0.05029,13.84259,4.57612,1.28747,4999.35383
20.96008,0.24456,0.7108,0.74791,0.05048,13.89863,4.57694,1.29539,4999.1687
21.05812,0.24594,0.70958,0.74659,0.05067,13.95467,4.57735,1.29211,4999.01393
21.15615,0.24743,0.70831,0.74538,0.05086,14.01072,4.57229,1.29435,4997.8484
21.25419,0.24893,0.70702,0.74416,0.05105,14.06676,4.57406,1.29013,4999.8119
21.35222,0.25052,0.70553,0.74286,0.05123,14.1228,4.57344,1.28896,5000.31776
21.45026,0.2521,0.70403,0.74156,0.05141,14.17885,4.57247,1.29271,4998.80748
21.54829,0.25332,0.70256,0.74021,0.05161,14.23489,4.57221,1.29103,5001.17303
21.64633,0.25445,0.70109,0.73884,0.05181,14.29093,4.5733,1.29323,4999.06562
21.74436,0.25558,0.69963,0.73747,0.05202,14.34698,4.5748,1.29153,4999.17774
21.8424,0.25656,0.69838,0.73597,0.05224,14.40302,4.57654,1.29697,4999.07022
21.94043,0.2575,0.69718,0.73443,0.05246,14.45906,4.57595,1.29534,4999.05674
22.03847,0.25849,0.6961,0.73285,0.0527,14.5151,4.57302,1.29093,4999.74149
22.1365,0.25953,0.69514,0.73122,0.05294,14.57115,4.5751,1.29293,5001.35406
22.23454,0.26058,0.69418,0.72959,0.05317,14.62719,4.57486,1.29001,5000.12595
22.33257,0.26181,0.69292,0.72825,0.05342,14.68323,4.57556,1.28629,4997.92073
22.43061,0.26308,0.69163,0.72696,0.05368,14.73928,4.57218,1.29074,4999.13794
22.52864,0.26446,0.69,0.72574,0.05394,14.79532,4.57325,1.29655,4999.54369
22.62668,0.266,0.68791,0.72462,0.0542,14.85136,4.58076,1.28828,4998.84124
22.72471,0.26755,0.68583,0.7235,0.05446,14.9074,4.57604,1.29826,4999.30744
22.82275,0.26907,0.68403,0.72212,0.0547,14.96345,4.57512,1.29003,4999.57288
22.92078,0.2706,0.68232,0.72066,0.05492,15.01949,4.57894,1.29237,4999.23157
23.01882,0.27195,0.68102,0.71909,0.05512,15.07553,4.57847,1.29581,5000.29432
23.11685,0.27313,0.68014,0.7174,0.0553,15.13158,4.57627,1.29565,5000.07042
23.21489,0.27431,0.67926,0.71571,0.05548,15.18762,4.57698,1.29006,4998.95624
23.31292,0.27532,0.67828,0.71409,0.05567,15.24366,4.57855,1.29106,5000.6735
23.41096,0.27617,0.67719,0.71254,0.05587,15.2997,4.57938,1.29149,4999.5995
23.50899,0.27707,0.67605,0.71102,0.05607,15.35575,4.57802,1.29473,4998.64932
23.60703,0.27811,0.67468,0.70965,0.05628,15.41179,4.57733,1.29093,4999.66697
23.70506,0.27915,0.67332,0.70827,0.05649,15.46783,4.58435,1.29154,5001.15803
23.8031,0.28042,0.67186,0.70698,0.0567,15.52388,4.57862,1.28836,4999.56812
23.90113,0.282,0.67026,0.70581,0.0569,15.57992,4.58268,1.29116,4999.75866
23.99917,0.28353,0.66867,0.70462,0.05713,15.63596,4.58116,1.2894,4999.4727
24.0972,0.28491,0.6671,0.7034,0.05738,15.692,4.57992,1.29001,4999.70647
24.19524,0.28628,0.66553,0.70219,0.05764,15.74805,4.57942,1.28551,4999.96701
24.29327,0.28747,0.66406,0.70098,0.05793,15.80409,4.58131,1.28639,4998.84077
24.39131,0.28846,0.66269,0.69978,0.05826,15.86013,4.57991,1.29031,4999.47602
24.48934,0.28944,0.66133,0.69858,0.05859,15.91618,4.58464,1.29499,5000.3295
24.58738,0.29046,0.66002,0.69712,0.05883,15.97222,4.5789,1.28649,4999.72538
24.68541,0.29147,0.65871,0.69565,0.05907,16.02826,4.57637,1.28792,4998.73549
24.78345,0.2925,0.65747,0.69407,0.05928,16.0843,4.58232,1.29328,4999.02809
24.88148,0.29355,0.65634,0.6923,0.05945,16.14035,4.5797,1.28228,4999.16291
24.97952,0.29462,0.65521,0.69057,0.05962,16.19639,4.58208,1.27305,4999.94551
25.07755,0.2959,0.65399,0.68924,0.05986,16.25243,4.57744,1.29389,4999.29969
25.17559,0.29717,0.65276,0.68791,0.06009,16.30848,4.58029,1.29573,4998.76966
25.27362,0.29846,0.65146,0.68663,0.06034,16.36452,4.57962,1.28754,4999.50591
25.37166,0.29978,0.64993,0.68544,0.0606,16.42056,4.5679,1.27698,4998.95132
25.46969,0.30109,0.6484,0.68424,0.06087,16.4766,4.57741,1.28373,4998.51317
25.56773,0.30227,0.64682,0.68285,0.06113,16.53265,4.57443,1.28293,4999.21761
25.66576,0.30341,0.64523,0.6814,0.06138,16.58869,4.5796,1.28268,4998.82125
25.7638,0.30456,0.64364,0.68,0.06164,16.64473,4.57621,1.28181,4999.4736
25.86183,0.30572,0.64204,0.67877,0.06194,16.70078,4.57742,1.28298,4999.12315
25.95987,0.30687,0.64044,0.67755,0.06224,16.75682,4.57673,1.29399,5000.35741
26.0579,0.30812,0.63898,0.6764,0.06252,16.81286,4.57563,1.28607,4999.40322
26.15594,0.30939,0.63755,0.67527,0.06281,16.8689,4.57256,1.29348,4999.70352
26.25397,0.31066,0.63612,0.67412,0.06309,16.92495,4.56952,1.29387,5002.09574
26.35201,0.31204,0.63475,0.67283,0.06332,16.98099,4.56824,1.29109,4999.19512
26.45005,0.31341,0.63338,0.67153,0.06355,17.03703,4.56848,1.28855,4999.64962
26.54808,0.31475,0.63195,0.67017,0.0638,17.09308,4.57055,1.29915,4998.6642
26.64612,0.31606,0.63048,0.66876,0.06407,17.14912,4.56818,1.29019,4999.18528
26.74415,0.31737,0.62901,0.66736,0.06434,17.20516,4.56336,1.28962,4998.95899
26.84219,0.31861,0.62763,0.66594,0.06467,17.2612,4.56347,1.2988,4998.28025
26.94022,0.31985,0.62626,0.66452,0.06501,17.31725,4.56671,1.29354,4999.31257
27.03826,0.32107,0.62493,0.66334,0.06533,17.37329,4.56524,1.29811,4999.41243
27.13629,0.32227,0.62364,0.66227,0.06563,17.42933,4.56477,1.29549,4999.29735
27.23433,0.32348,0.62234,0.66119,0.06593,17.48538,4.56476,1.29562,4999.64593
27.33236,0.32458,0.6211,0.65999,0.0662,17.54142,4.56568,1.29578,4999.65442
27.4304,0.32566,0.61987,0.65877,0.06646,17.59746,4.56172,1.2882,4998.97208
27.52843,0.32665,0.61866,0.65727,0.06671,17.6535,4.56508,1.29716,5000.06198
27.62647,0.32749,0.61749,0.65539,0.06697,17.70955,4.56496,1.29573,4997.79991
27.7245,0.32833,0.61632,0.6535,0.06723,17.76559,4.56259,1.29922,4999.64841
27.82254,0.32922,0.61505,0.6518,0.0675,17.82163,4.56468,1.30226,4999.52009
27.92057,0.33014,0.61371,0.65022,0.06777,17.87768,4.56633,1.29471,4999.42907
28.01861,0.3312,0.61222,0.64883,0.06805,17.93372,4.56694,1.301,5001.02796
28.11664,0.33255,0.61042,0.64783,0.06835,17.98976,4.56679,1.29938,5000.22101
28.21468,0.33391,0.60862,0.64684,0.06865,18.0458,4.56673,1.30026,4999.21692
28.31271,0.33522,0.60679,0.64576,0.06896,18.10185,4.56774,1.28676,4999.43221
28.41075,0.33648,0.60491,0.64459,0.06929,18.15789,4.56858,1.2888,4999.73781
28.50878,0.33766,0.60318,0.64342,0.0696,18.21393,4.56519,1.28287,4998.9622
28.60682,0.33872,0.60171,0.64226,0.06989,18.26998,4.56641,1.28819,4999.16763
28.70485,0.33979,0.60024,0.64109,0.07019,18.32602,4.56392,1.28921,4999.34946
28.80289,0.34083,0.59895,0.63984,0.07047,18.38206,4.56799,1.28946,4999.2988
28.90092,0.34185,0.59792,0.63846,0.07075,18.4381,4.56719,1.28041,4999.66111
28.99896,0.34288,0.5969,0.63707,0.07103,18.49415,4.56594,1.28082,5000.1396
29.09699,0.34391,0.59596,0.63554,0.07134,18.55019,4.56791,1.28296,4998.68918
29.19503,0.34493,0.59502,0.63402,0.07165,18.60623,4.57001,1.28159,4999.17069
29.29306,0.34611,0.59388,0.63268,0.07196,18.66228,4.5711,1.27483,4999.10144
29.3911,0.3476,0.59229,0.63178,0.07229,18.71832,4.56777,1.2842,4998.96694
29.48913,0.34909,0.5907,0.63087,0.07261,18.77436,4.56778,1.28721,4999.47617
29.58717,0.35049,0.58883,0.6301,0.07296,18.8304,4.56622,1.28523,4998.34764
29.6852,0.35188,0.58697,0.62932,0.07331,18.88645,4.57263,1.27688,4999.56672
29.78324,0.35314,0.58526,0.62837,0.07365,18.94249,4.56793,1.28372,4999.21405
29.88127,0.35385,0.58411,0.62677,0.07397,18.99853,4.57034,1.27823,5000.10008
29.97931,0.35457,0.58297,0.62515,0.07429,19.05458,4.57008,1.28575,4999.97539
30.07734,0.35527,0.58197,0.6233,0.0746,19.11062,4.56985,1.28342,4999.46005
30.17538,0.35597,0.58096,0.62145,0.07491,19.16666,4.5696,1.2858,4999.58484
30.27341,0.35681,0.57981,0.61977,0.07523,19.2227,4.57318,1.28949,4998.61459
30.37145,0.35803,0.57825,0.6185,0.07558,19.27875,4.56935,1.29087,4999.78094
30.46948,0.35925,0.5767,0.61723,0.07593,19.33479,4.57325,1.29214,4999.57451
30.56752,0.36059,0.57504,0.61613,0.07626,19.39083,4.57041,1.28385,4999.89265
30.66555,0.36201,0.57333,0.61512,0.07658,19.44688,4.56905,1.29071,4998.28976
30.76359,0.36342,0.57162,0.61411,0.0769,19.50292,4.57121,1.29002,4998.32411
30.86162,0.36457,0.57022,0.61297,0.07722,19.55896,4.5718,1.29056,4999.51045
30.95966,0.36572,0.56883,0.61184,0.07753,19.615,4.57171,1.29172,4998.89904
31.05769,0.36683,0.56742,0.61075,0.07785,19.67105,4.57033,1.29463,4999.22655
31.15573,0.3679,0.56598,0.60971,0.07818,19.72709,4.57378,1.28496,5000.65376
31.25376,0.36897,0.56454,0.60868,0.07851,19.78313,4.57358,1.29432,4999.30832
31.3518,0.36992,0.56327,0.60739,0.07884,19.83918,4.57387,1.29039,4999.7356
31.44983,0.37086,0.56202,0.60607,0.07918,19.89522,4.57205,1.2875,4999.47852
31.54787,0.3717,0.56092,0.60456,0.07953,19.95126,4.57487,1.29528,5000.04842
31.6459,0.37249,0.55991,0.60294,0.07989,20.00731,4.56901,1.29008,4999.26132
31.74394,0.37328,0.55891,0.60131,0.08025,20.06335,4.57615,1.29647,4999.4861
31.84198,0.37437,0.55721,0.59998,0.0806,20.11939,4.57629,1.28734,5000.52527
31.94001,0.37546,0.5555,0.59866,0.08095,20.17543,4.57617,1.28794,4998.38876
32.03805,0.37667,0.5537,0.59748,0.0813,20.23148,4.58074,1.27703,4999.97101
32.13608,0.37799,0.55179,0.59643,0.08166,20.28752,4.57829,1.25032,4999.32696
32.23412,0.37931,0.54989,0.59538,0.08201,20.34356,4.57865,1.25236,4999.29026
32.33215,0.38048,0.5482,0.59425,0.08242,20.39961,4.5769,1.27542,4999.02029
32.43019,0.38158,0.54659,0.59309,0.08285,20.45565,4.57437,1.28076,4998.96825
32.52822,0.38261,0.54515,0.59177,0.08326,20.51169,4.58024,1.27607,4999.80351
32.62626,0.38354,0.54397,0.59024,0.08364,20.56773,4.58112,1.27517,4998.66043
32.72429,0.38447,0.54278,0.58871,0.08402,20.62378,4.58296,1.2735,5000.51804
32.82233,0.38547,0.54189,0.58706,0.08432,20.67982,4.58209,1.27936,4999.51555
32.92036,0.38651,0.54108,0.58538,0.0846,20.73586,4.57868,1.28045,4999.34868
33.0184,0.38756,0.54009,0.58384,0.08491,20.79191,4.58232,1.27617,5000.09749
33.11643,0.38867,0.53874,0.58258,0.08526,20.84795,4.58099,1.2821,4999.85515
33.21447,0.38978,0.53738,0.58132,0.08562,20.90399,4.57991,1.28182,5000.47603
33.3125,0.39088,0.53572,0.58024,0.08601,20.96003,4.58134,1.28234,4999.13864
33.41054,0.39197,0.53392,0.57924,0.08642,21.01608,4.5822,1.27688,4998.43354
33.50857,0.39305,0.53215,0.5781,0.08682,21.07212,4.58344,1.27962,4999.92192
33.60661,0.3941,0.53051,0.57647,0.08717,21.12816,4.58702,1.28299,4999.13851
33.70464,0.39515,0.52887,0.57484,0.08753,21.18421,4.58765,1.28509,5000.05095
33.80268,0.39626,0.52725,0.57327,0.08789,21.24025,4.58402,1.27702,5001.16385
33.90071,0.39744,0.52565,0.57178,0.08826,21.29629,4.58592,1.28225,4999.59064
