in Minuten,HCOO- (formate) [mol/L],OH- (hydroxide) [mol/L],CH3OH (methanol) [mol/L],CO32- [mol/L],in Minuten,Cell potential [V],Anode potential [V],I [mA]
10.9788,0.13924,0.40683,1.82565,0.04638,6.81514,4.85407,1.39817,4999.16878
11.07343,0.14077,0.4053,1.82449,0.04651,6.84905,4.8527,1.39813,4999.55196
11.16806,0.1423,0.40378,1.82334,0.04663,6.88295,4.85614,1.39882,4997.846
11.26269,0.14389,0.40197,1.82241,0.04674,6.91686,4.84671,1.39744,4999.49095
11.35733,0.14545,0.40037,1.82098,0.04682,6.95077,4.85483,1.39816,4999.10858
11.45196,0.14699,0.39885,1.81939,0.04689,6.98467,4.85093,1.39746,4998.58363
11.54659,0.14854,0.39732,1.8178,0.04696,7.01858,4.84161,1.39656,4999.45617
11.64123,0.15009,0.3958,1.81621,0.04704,7.05248,4.85295,1.39819,4999.65405
11.73586,0.15139,0.39459,1.8146,0.04715,7.08639,4.83827,1.39586,4999.12492
11.83049,0.15247,0.39353,1.81311,0.04727,7.1203,4.84192,1.39732,4999.95841
11.92512,0.15333,0.39258,1.81173,0.04739,7.1542,4.85007,1.39814,5000.66735
12.01976,0.15419,0.39163,1.81035,0.04752,7.18811,4.85454,1.39889,5000.12797
12.11439,0.15505,0.39068,1.80897,0.04764,7.22202,4.83929,1.39705,4999.34487
12.20902,0.15614,0.38944,1.80792,0.04776,7.25592,4.84097,1.39847,5000.34597
12.30365,0.15761,0.38777,1.80718,0.04789,7.28983,4.84486,1.39803,4999.86754
12.39829,0.15943,0.38575,1.80657,0.04801,7.32373,4.84005,1.3978,4998.98482
12.49292,0.16125,0.38373,1.80595,0.04813,7.35764,4.85136,1.39989,4999.12927
12.58755,0.16307,0.38171,1.80534,0.04825,7.39155,4.85187,1.3992,4999.52793
12.68219,0.16475,0.37988,1.80447,0.04836,7.42545,4.85941,1.40163,4998.80515
12.77682,0.16606,0.37854,1.80295,0.04844,7.45936,4.8487,1.39931,5000.82169
12.87145,0.16723,0.37756,1.80108,0.04855,7.49327,4.85104,1.40044,4999.32314
12.96608,0.1684,0.37658,1.79921,0.04866,7.52717,4.85665,1.40039,5000.69141
13.06072,0.16958,0.3756,1.79735,0.04877,7.56108,4.84732,1.39902,4999.21117
13.15535,0.17075,0.37462,1.79549,0.04888,7.59498,4.85654,1.40054,4999.63925
13.24998,0.17249,0.37328,1.79477,0.04902,7.62889,4.85254,1.40029,4999.65573
13.34462,0.17418,0.372,1.79415,0.04914,7.6628,4.84279,1.39877,4999.16994
13.43925,0.17584,0.37074,1.79357,0.04923,7.6967,4.85617,1.40119,5000.40678
13.53388,0.1775,0.36949,1.79299,0.04933,7.73061,4.84022,1.39873,4999.70222
13.62851,0.17916,0.36824,1.79241,0.04942,7.76451,4.84024,1.39938,4999.11731
13.72315,0.18051,0.3669,1.79155,0.04951,7.79842,4.85806,1.40197,5000.27767
13.81778,0.18178,0.36546,1.79073,0.04961,7.83233,4.85017,1.40057,4998.40896
13.91241,0.18318,0.36386,1.79019,0.04973,7.86623,4.84552,1.40018,4999.0688
14.00704,0.18457,0.36226,1.78965,0.04985,7.90014,4.84879,1.40041,4998.41687
14.10168,0.18596,0.36067,1.78911,0.04997,7.93405,4.8528,1.40079,4998.71034
14.19631,0.18742,0.35929,1.78842,0.0501,7.96795,4.84753,1.40042,4999.81011
14.29094,0.18889,0.35824,1.78738,0.05023,8.00186,4.85393,1.40043,5000.00792
14.38558,0.19014,0.35736,1.78575,0.05036,8.03576,4.84978,1.40092,4999.17977
14.48021,0.19139,0.35648,1.78412,0.05049,8.06967,4.84159,1.39978,4998.63973
14.57484,0.19265,0.3556,1.7825,0.05061,8.10358,4.85994,1.40269,4999.10589
14.66947,0.19391,0.35463,1.78088,0.05074,8.13748,4.85628,1.40144,4998.30022
14.76411,0.19519,0.35313,1.77935,0.05083,8.17139,4.84966,1.40068,4998.76546
14.85874,0.19659,0.35161,1.77816,0.05093,8.2053,4.86035,1.40344,5000.61406
14.95337,0.19799,0.3501,1.77699,0.05102,8.2392,4.84705,1.40097,4998.34798
15.04801,0.19939,0.34858,1.77582,0.05112,8.27311,4.84628,1.4009,4999.71405
15.14264,0.20079,0.34707,1.77465,0.05121,8.30701,4.85027,1.40194,4998.38262
15.23727,0.20217,0.34593,1.77339,0.05131,8.34092,4.86067,1.40367,4998.51239
15.3319,0.20354,0.34481,1.77221,0.05141,8.37483,4.85697,1.40248,4999.12812
15.42654,0.2049,0.34366,1.77114,0.05151,8.40873,4.85388,1.40126,4999.02823
15.52117,0.20625,0.34251,1.77007,0.05161,8.44264,4.85049,1.40085,4998.97707
15.6158,0.20761,0.34136,1.769,0.05171,8.47654,4.85561,1.40206,4999.62757
15.71043,0.20889,0.34015,1.76803,0.05184,8.51045,4.86283,1.40253,4998.37441
15.80507,0.21018,0.33878,1.76714,0.05201,8.54436,4.84228,1.39918,4998.52664
15.8997,0.21168,0.3369,1.76627,0.05221,8.57826,4.84725,1.40058,4999.30836
15.99433,0.21318,0.33503,1.76541,0.05242,8.61217,4.84664,1.40065,4998.87449
16.08897,0.21467,0.33315,1.76454,0.05262,8.64608,4.85047,1.4012,4999.83967
16.1836,0.21623,0.33129,1.76363,0.0528,8.67998,4.85128,1.40145,4999.86813
16.27823,0.21794,0.32945,1.7626,0.05293,8.71389,4.86032,1.40305,4999.81267
16.37286,0.21944,0.32837,1.76109,0.05302,8.74779,4.8619,1.40301,4998.54057
16.4675,0.22093,0.32736,1.75955,0.05311,8.7817,4.84958,1.40166,4999.52849
16.56213,0.22242,0.32635,1.758,0.0532,8.81561,4.85716,1.40275,4999.50353
16.65676,0.22391,0.32533,1.75646,0.05329,8.84951,4.85478,1.40251,4999.69337
16.7514,0.22516,0.32405,1.75513,0.05341,8.88342,4.85034,1.40202,4998.8827
16.84603,0.22639,0.32251,1.75419,0.05355,8.91732,4.86088,1.40355,4998.08106
16.94066,0.2276,0.3209,1.75333,0.05369,8.95123,4.86555,1.40503,5000.98327
17.03529,0.22882,0.3193,1.75247,0.05384,8.98514,4.862,1.40331,4999.72889
17.12993,0.23003,0.3177,1.75161,0.05398,9.01904,4.853,1.40254,5000.07579
17.22456,0.23149,0.31625,1.75048,0.05412,9.05295,4.85921,1.40279,4999.08059
17.31919,0.23302,0.31489,1.74916,0.05425,9.08686,4.86024,1.40367,4999.15738
17.41382,0.23453,0.31357,1.74766,0.05436,9.12076,4.85679,1.40293,5000.10896
17.50846,0.23603,0.31225,1.74615,0.05448,9.15467,4.85596,1.40268,4999.64629
17.60309,0.23754,0.31093,1.74465,0.0546,9.18857,4.84665,1.40158,4999.342
17.69772,0.2389,0.30956,1.74332,0.05472,9.22248,4.85182,1.40279,4999.7489
17.79236,0.24009,0.30812,1.74223,0.05486,9.25639,4.85768,1.40333,4998.84638
17.88699,0.24143,0.30664,1.74143,0.05502,9.29029,4.86274,1.4043,4998.97207
17.98162,0.24277,0.30517,1.74063,0.05519,9.3242,4.85823,1.40329,4999.40325
18.07625,0.24411,0.3037,1.73983,0.05535,9.35811,4.86051,1.40375,4998.94952
18.17089,0.24547,0.30227,1.739,0.05551,9.39201,4.86089,1.40268,4999.05287
18.26552,0.24689,0.30103,1.73798,0.05564,9.42592,4.86286,1.40388,5000.49644
18.36015,0.24817,0.29987,1.73671,0.05573,9.45982,4.85702,1.40292,4998.3083
18.45478,0.2494,0.29873,1.73537,0.0558,9.49373,4.85597,1.40173,4998.99876
18.54942,0.25063,0.29759,1.73404,0.05587,9.52764,4.8596,1.40287,4999.26912
18.64405,0.25186,0.29645,1.7327,0.05595,9.56154,4.85914,1.40318,4999.65139
18.73868,0.2531,0.29522,1.73125,0.05603,9.59545,4.85651,1.40267,4998.1221
18.83332,0.2544,0.29395,1.72993,0.05615,9.62935,4.86115,1.40309,4999.24846
18.92795,0.25577,0.29266,1.72875,0.0563,9.66326,4.85517,1.40159,4999.251
19.02258,0.25713,0.29137,1.72758,0.05646,9.69717,4.86739,1.40458,4999.11068
19.11721,0.2585,0.29008,1.7264,0.05661,9.73107,4.86703,1.40439,4999.62182
19.21185,0.25991,0.28873,1.72548,0.05678,9.76498,4.85572,1.40212,4998.67583
19.30648,0.26132,0.28738,1.72456,0.05694,9.79889,4.86798,1.40457,4999.28592
19.40111,0.26268,0.28608,1.72342,0.05708,9.83279,4.85384,1.40216,4999.19614
19.49575,0.26404,0.28478,1.72227,0.05723,9.8667,4.87045,1.40421,4998.35959
19.59038,0.26541,0.28348,1.72113,0.05737,9.9006,4.858,1.40204,4998.72881
19.68501,0.26676,0.28219,1.71984,0.05751,9.93451,4.85325,1.40214,5000.31498
19.77964,0.2681,0.28092,1.71824,0.05764,9.96842,4.8595,1.40322,4998.72935
19.87428,0.26954,0.27951,1.71705,0.05776,10.00232,4.86757,1.40432,5000.44205
19.96891,0.27099,0.2781,1.71589,0.05789,10.03623,4.8646,1.40271,4999.88824
20.06354,0.27245,0.27668,1.71473,0.05802,10.07013,4.85742,1.40115,4999.49097
20.15817,0.27389,0.27526,1.71357,0.05815,10.10404,4.86596,1.40397,4999.19422
20.25281,0.27516,0.27376,1.71259,0.05831,10.13795,4.86914,1.40454,4999.64431
20.34744,0.27641,0.27232,1.71141,0.05849,10.17185,4.86612,1.40349,4998.69405
20.44207,0.27765,0.27093,1.71013,0.05868,10.20576,4.87022,1.40433,4999.3062
20.53671,0.27889,0.26953,1.70885,0.05887,10.23967,4.86785,1.40429,4999.70777
20.63134,0.28013,0.26813,1.70757,0.05906,10.27357,4.86841,1.40413,4999.01622
20.72597,0.28145,0.26679,1.70636,0.05923,10.30748,4.86948,1.40494,5000.16446
20.8206,0.28271,0.26528,1.70532,0.05939,10.34138,4.86576,1.40315,4999.3091
20.91524,0.28391,0.26361,1.70438,0.05954,10.37529,4.86651,1.40258,4999.97654
21.00987,0.28511,0.26195,1.70344,0.05969,10.4092,4.86341,1.4033,4998.21046
21.1045,0.28631,0.26029,1.7025,0.05985,10.4431,4.86308,1.40327,4999.1014
21.19914,0.28745,0.25876,1.70137,0.05998,10.47701,4.87299,1.40514,4998.72141
21.29377,0.28854,0.25746,1.69998,0.06011,10.51092,4.86167,1.40316,5000.17889
21.3884,0.28971,0.25677,1.69816,0.06024,10.54482,4.87323,1.40561,4999.16306
21.48303,0.29089,0.25608,1.69634,0.06036,10.57873,4.85565,1.40246,4999.37553
21.57767,0.29207,0.25538,1.69452,0.06049,10.61263,4.86566,1.40471,4998.97218
21.6723,0.29331,0.25464,1.69277,0.06062,10.64654,4.86322,1.40449,4999.14144
21.76693,0.29483,0.25367,1.69129,0.06077,10.68045,4.86924,1.40552,4999.7648
21.86156,0.29625,0.25216,1.69037,0.06093,10.71435,4.86558,1.40388,4999.03131
21.9562,0.29767,0.25063,1.68945,0.06108,10.74826,4.86888,1.40536,4999.92535
22.05083,0.29909,0.2491,1.68853,0.06124,10.78216,4.87141,1.40597,4998.6061
22.14546,0.30051,0.24758,1.68761,0.06139,10.81607,4.86328,1.40453,4999.40633
22.2401,0.3018,0.246,1.68661,0.06154,10.84998,4.86386,1.40436,4999.4175
22.33473,0.3031,0.24461,1.68559,0.06168,10.88388,4.86142,1.40367,5000.52846
22.42936,0.30439,0.24341,1.68458,0.06181,10.91779,4.87275,1.40564,4999.41605
22.52399,0.30569,0.24221,1.68356,0.06194,10.9517,4.86658,1.40513,4999.25072
22.61863,0.30699,0.241,1.68254,0.06207,10.9856,4.86558,1.40435,4999.20306
22.71326,0.30818,0.23975,1.68145,0.06223,11.01951,4.86633,1.40403,4999.8769
22.80789,0.30935,0.23841,1.68025,0.06241,11.05341,4.87051,1.40519,4999.21959
22.90252,0.31062,0.23684,1.67878,0.06262,11.08732,4.86392,1.40373,5000.17405
22.99716,0.31189,0.23528,1.67732,0.06283,11.12123,4.86868,1.40508,4999.24861
23.09179,0.31315,0.23372,1.67586,0.06304,11.15513,4.86389,1.40386,4999.82273
23.18642,0.3145,0.23221,1.67454,0.06324,11.18904,4.87419,1.40605,5000.02951
23.28106,0.31598,0.2308,1.67348,0.06342,11.22294,4.8724,1.40447,4999.26531
23.37569,0.31752,0.22947,1.67282,0.0636,11.25685,4.87953,1.40679,4999.55403
23.47032,0.31906,0.22813,1.67219,0.06379,11.29076,4.86832,1.4038,4999.79431
23.56495,0.32059,0.22679,1.67155,0.06397,11.32466,4.87687,1.40591,4999.01232
23.65959,0.32211,0.22547,1.67089,0.06416,11.35857,4.86175,1.40315,4998.628
23.75422,0.32326,0.22444,1.66976,0.06431,11.39248,4.87274,1.40547,5000.98217
23.84885,0.32426,0.22335,1.66833,0.06448,11.42638,4.87283,1.40485,5000.87879
23.94349,0.32523,0.22226,1.66685,0.06464,11.46029,4.87943,1.40719,4999.66237
24.03812,0.32619,0.22116,1.66536,0.0648,11.49419,4.8761,1.40562,5001.15426
24.13275,0.32716,0.22006,1.66387,0.06496,11.5281,4.87988,1.40667,5000.17762
24.22738,0.32845,0.21872,1.6628,0.06512,11.56201,4.86385,1.40322,4999.75729
24.32202,0.32983,0.21738,1.66184,0.06528,11.59591,4.87405,1.40528,5000.4482
24.41665,0.3312,0.21615,1.66087,0.06543,11.62982,4.87234,1.40413,4999.94219
24.51128,0.33257,0.21493,1.65991,0.06558,11.66373,4.87704,1.40421,4999.14861
24.60591,0.33393,0.2137,1.65894,0.06573,11.69763,4.86856,1.40254,4999.24913
24.70055,0.33527,0.21238,1.65776,0.06589,11.73154,4.86269,1.40328,4998.97959
24.79518,0.33658,0.21093,1.65637,0.06607,11.76544,4.86984,1.40428,4998.1137
24.88981,0.33801,0.2094,1.65512,0.06626,11.79935,4.86874,1.40424,5001.38312
24.98445,0.33944,0.20787,1.65386,0.06645,11.83326,4.88012,1.40674,5000.30912
25.07908,0.34087,0.20633,1.65261,0.06664,11.86716,4.87138,1.40479,4999.91019
25.17371,0.34226,0.20483,1.65142,0.06684,11.90107,4.87525,1.40651,4999.04104
25.26834,0.34352,0.20341,1.65051,0.06705,11.93497,4.87653,1.40545,4998.45039
25.36298,0.34472,0.20184,1.64966,0.0673,11.96888,4.87101,1.40419,4998.95538
25.45761,0.3459,0.20024,1.64882,0.06755,12.00279,4.87215,1.40502,4999.70593
25.55224,0.34708,0.19864,1.64798,0.0678,12.03669,4.88372,1.40757,4998.41926
25.64688,0.34827,0.19703,1.64715,0.06804,12.0706,4.86943,1.40375,4999.96173
25.74151,0.34944,0.1956,1.64589,0.06826,12.10451,4.86999,1.40447,4999.45003
25.83614,0.35065,0.19413,1.6446,0.06846,12.13841,4.87641,1.40616,4999.38833
25.93077,0.35189,0.19261,1.6433,0.06867,12.17232,4.86745,1.40395,4999.54433
26.02541,0.35313,0.19109,1.642,0.06888,12.20622,4.87418,1.4052,4998.94212
26.12004,0.35437,0.18957,1.6407,0.06909,12.24013,4.87337,1.4048,4999.31075
26.21467,0.3556,0.18811,1.63951,0.06928,12.27404,4.87439,1.40541,4999.39499
26.3093,0.35677,0.18682,1.63832,0.06946,12.30794,4.88048,1.4061,4999.10106
26.40394,0.35785,0.18595,1.63695,0.0696,12.34185,4.87445,1.40502,4998.97629
26.49857,0.35892,0.18508,1.63559,0.06975,12.37575,4.8784,1.40607,4998.62359
26.5932,0.36,0.18421,1.63423,0.06989,12.40966,4.87445,1.40484,5000.00519
26.68784,0.36109,0.18324,1.63294,0.07005,12.44357,4.88602,1.40757,4999.08681
26.78247,0.3622,0.18209,1.6318,0.07025,12.47747,4.87321,1.40356,4996.98023
26.8771,0.36333,0.18083,1.63069,0.07047,12.51138,4.8728,1.40436,4999.71346
26.97173,0.36446,0.17956,1.62959,0.0707,12.54529,4.87866,1.40518,4999.42897
27.06637,0.36559,0.17829,1.62848,0.07092,12.57919,4.87352,1.40429,4999.49372
27.161,0.36672,0.17703,1.62734,0.07115,12.6131,4.8749,1.4047,4999.76432
27.25563,0.3679,0.17597,1.62574,0.07136,12.647,4.87194,1.40492,4998.51421
27.35027,0.36903,0.17478,1.62417,0.07159,12.68091,4.88424,1.40639,4998.25888
27.4449,0.37014,0.17355,1.62263,0.07183,12.71482,4.88291,1.40581,4999.77717
27.53953,0.37124,0.17231,1.62108,0.07207,12.74872,4.88091,1.4053,5000.23068
27.63416,0.37234,0.17107,1.61953,0.07232,12.78263,4.87787,1.40474,5000.13506
27.7288,0.37352,0.16952,1.61846,0.07256,12.81654,4.87579,1.40487,4999.23518
27.82343,0.37484,0.16783,1.61765,0.0728,12.85044,4.87583,1.40487,4997.59188
27.91806,0.37636,0.16608,1.61706,0.07304,12.88435,4.87632,1.40435,4999.50563
28.01269,0.37787,0.16433,1.61647,0.07328,12.91825,4.87952,1.40567,4999.20959
28.10733,0.37939,0.16259,1.61587,0.07351,12.95216,4.88365,1.4055,4999.71297
28.20196,0.38077,0.16099,1.6152,0.07375,12.98607,4.86872,1.40326,4999.39579
28.29659,0.38196,0.15956,1.61437,0.074,13.01997,4.8907,1.4075,4998.87308
28.39123,0.38282,0.15836,1.61299,0.07425,13.05388,4.88203,1.40534,4999.09998
28.48586,0.38368,0.15716,1.61161,0.07451,13.08778,4.88206,1.40601,4998.45565
28.58049,0.38454,0.15595,1.61023,0.07477,13.12169,4.87788,1.40536,5000.40515
28.67512,0.38545,0.15477,1.60887,0.07503,13.1556,4.87901,1.40574,4998.4074
28.76976,0.38653,0.15365,1.60757,0.07529,13.1895,4.89051,1.40677,4999.22021
28.86439,0.38777,0.15243,1.60658,0.07555,13.22341,4.87864,1.40452,4999.31523
28.95902,0.38903,0.1512,1.60564,0.07581,13.25732,4.88527,1.40622,4999.47502
29.05365,0.3903,0.14997,1.60471,0.07607,13.29122,4.87892,1.40486,4999.0604
29.14829,0.39156,0.14873,1.60378,0.07633,13.32513,4.88496,1.40585,4999.02637
29.24292,0.39255,0.14771,1.60236,0.07658,13.35903,4.88382,1.40661,5001.73269
29.33755,0.39346,0.1467,1.60088,0.07682,13.39294,4.88386,1.40637,4999.39083
29.43219,0.39434,0.14567,1.59935,0.07707,13.42685,4.88374,1.40608,5000.7282
29.52682,0.39521,0.14464,1.59783,0.07731,13.46075,4.8877,1.40685,4998.74686
29.62145,0.39609,0.14361,1.5963,0.07755,13.49466,4.89283,1.40802,4999.13095
29.71608,0.39713,0.14233,1.59508,0.07781,13.52856,4.87854,1.40535,5000.36958
29.81072,0.39828,0.14088,1.59404,0.07809,13.56247,4.8829,1.40591,4999.35074
29.90535,0.39952,0.13937,1.59307,0.07838,13.59638,4.88433,1.40678,4999.55568
29.99998,0.40075,0.13786,1.5921,0.07868,13.63028,4.89019,1.40697,4999.46808
30.09462,0.40198,0.13635,1.59113,0.07898,13.66419,4.87375,1.40476,5000.29815
30.18925,0.4032,0.13488,1.59023,0.07928,13.6981,4.88039,1.40583,5000.53259
30.28388,0.40441,0.13345,1.58945,0.07959,13.732,4.88498,1.40704,4999.50634
30.37851,0.40531,0.13233,1.58847,0.07995,13.76591,4.88462,1.4071,4998.64248
30.47315,0.4062,0.13123,1.58748,0.08031,13.79981,4.88554,1.40604,4999.819
30.56778,0.4071,0.13012,1.5865,0.08067,13.83372,4.89164,1.40776,5000.44467
30.66241,0.40796,0.12902,1.58548,0.08103,13.86763,4.8884,1.40688,4999.35513
30.75704,0.40857,0.12804,1.5841,0.08141,13.90153,4.88167,1.40556,4999.46186
30.85168,0.40919,0.12685,1.58288,0.0818,13.93544,4.88447,1.40588,4998.00086
30.94631,0.40982,0.12557,1.58173,0.0822,13.96935,4.89339,1.40723,4999.66351
31.04094,0.41046,0.1243,1.58057,0.08261,14.00325,4.89318,1.40765,4999.40974
31.13558,0.41109,0.12302,1.57942,0.08301,14.03716,4.88416,1.40609,4998.87714
31.23021,0.41191,0.12161,1.57842,0.08344,14.07106,4.88211,1.40616,4999.80573
31.32484,0.41271,0.12022,1.5775,0.08388,14.10497,4.88612,1.40639,4998.85358
31.41947,0.41346,0.11887,1.5766,0.08433,14.13888,4.89748,1.40698,4999.95044
31.51411,0.41422,0.11752,1.57571,0.08478,14.17278,4.89148,1.40694,4999.20297
31.60874,0.41497,0.11617,1.57481,0.08523,14.20669,4.88688,1.4071,4998.5937
31.70337,0.41568,0.1148,1.57392,0.08571,14.24059,4.88806,1.40658,4999.17468
31.79801,0.41632,0.11341,1.57307,0.0862,14.2745,4.88771,1.40628,4998.87823
31.89264,0.41684,0.11198,1.57248,0.08661,14.30841,4.88353,1.40632,4998.45558
31.98727,0.41736,0.11056,1.57189,0.08703,14.34231,4.89837,1.40927,5000.15236
32.0819,0.41788,0.10913,1.5713,0.08745,14.37622,4.8873,1.40612,4999.11183
32.17654,0.4184,0.10771,1.57079,0.08787,14.41013,4.88353,1.40634,4998.61974
32.27117,0.4189,0.10633,1.57056,0.08829,14.44403,4.89113,1.40728,5000.66788
32.3658,0.41921,0.10531,1.5703,0.08848,14.47794,4.89049,1.40684,4999.57748
32.46043,0.41949,0.10436,1.57004,0.08863,14.51184,4.89449,1.40732,4999.39472
32.55507,0.41977,0.10341,1.56978,0.08877,14.54575,4.89164,1.40696,4999.76367
32.6497,0.42005,0.10246,1.56951,0.08892,14.57966,4.88906,1.4063,4999.37008
32.74433,0.42013,0.10172,1.5687,0.08909,14.61356,4.88934,1.4069,5000.34099
32.83897,0.42018,0.10117,1.56761,0.08916,14.64747,4.89333,1.40732,4998.78864
