in Minuten,HCOO- (formate) [mol/L],OH- (hydroxide) [mol/L],CH3OH (methanol) [mol/L],CO32- [mol/L],in Minuten,Cell potential [V],Anode potential [V],I [mA]
12.35561,0.09094,0.84367,1.81682,0.04271,9.62078,4.82043,1.34138,4999.01674
12.44956,0.09229,0.84245,1.81542,0.0428,9.68245,4.83489,1.341,4999.34517
12.54351,0.09364,0.84124,1.81403,0.04288,9.74412,4.82984,1.37216,4998.73711
12.63746,0.09499,0.84002,1.81263,0.04297,9.8058,4.83929,1.3403,4999.36888
12.7314,0.09637,0.83887,1.81132,0.04306,9.86747,4.83766,1.34018,4999.23795
12.82535,0.09776,0.8376,1.81001,0.04316,9.92914,4.84048,1.34021,5000.01168
12.9193,0.09913,0.8363,1.80869,0.04327,9.99081,4.83497,1.33947,4999.07948
13.01325,0.10051,0.83501,1.80737,0.04337,10.05248,4.83468,1.34675,4998.81419
13.1072,0.10188,0.83372,1.80605,0.04347,10.11415,4.83297,1.37623,4999.46967
13.20115,0.10326,0.83243,1.80473,0.04358,10.17583,4.84145,1.33163,5000.61444
13.2951,0.10455,0.83106,1.80366,0.04371,10.2375,4.84083,1.342,4998.75248
13.38905,0.10577,0.82976,1.80264,0.04384,10.29917,4.84195,1.34047,4999.21837
13.483,0.10699,0.82847,1.80163,0.04397,10.36084,4.84563,1.34177,4999.05574
13.57695,0.10821,0.82717,1.80061,0.0441,10.42251,4.83405,1.40181,4997.56634
13.6709,0.10942,0.82587,1.7996,0.04424,10.48418,4.84733,1.38857,4999.29521
13.76485,0.11079,0.82442,1.79863,0.04434,10.54586,4.848,1.37989,4999.82959
13.8588,0.11251,0.82269,1.79769,0.04442,10.60753,4.85196,1.36926,4998.72204
13.95275,0.11424,0.82096,1.79675,0.0445,10.6692,4.85224,1.37195,5000.41223
14.04669,0.11596,0.81923,1.7958,0.04458,10.73087,4.85075,1.3711,4999.05582
14.14064,0.11768,0.81751,1.79486,0.04465,10.79254,4.83519,1.3667,4999.03658
14.23459,0.11939,0.81587,1.79388,0.04473,10.85421,4.84916,1.37013,4998.77034
14.32854,0.12057,0.81481,1.79282,0.04487,10.91589,4.84279,1.36445,4999.82502
14.42249,0.12174,0.81375,1.79177,0.04501,10.97756,4.84746,1.36939,4999.83992
14.51644,0.12291,0.81269,1.79071,0.04515,11.03923,4.85221,1.3726,4998.1695
14.61039,0.12409,0.81164,1.78965,0.04529,11.1009,4.85328,1.37017,4999.48123
14.70434,0.12526,0.81058,1.78859,0.04543,11.16257,4.84647,1.37318,4999.64661
14.79829,0.12662,0.80924,1.7872,0.0455,11.22424,4.84234,1.37379,4998.70321
14.89224,0.12803,0.80788,1.78579,0.04556,11.28592,4.84608,1.37476,4998.92255
14.98619,0.12945,0.80652,1.78438,0.04561,11.34759,4.84369,1.37803,4999.5018
15.08014,0.13086,0.80515,1.78297,0.04567,11.40926,4.84876,1.37246,4998.33746
15.17409,0.13227,0.80379,1.78155,0.04572,11.47093,4.85102,1.37528,5000.12761
15.26803,0.13354,0.80253,1.78041,0.04581,11.5326,4.84255,1.37791,5000.3335
15.36198,0.13477,0.80126,1.77938,0.04594,11.59427,4.8475,1.37751,4999.61307
15.45593,0.136,0.79999,1.77835,0.04607,11.65595,4.85663,1.3802,4999.8865
15.54988,0.13723,0.79872,1.77731,0.0462,11.71762,4.83862,1.37622,4999.28798
15.64383,0.13846,0.79746,1.77628,0.04633,11.77929,4.84648,1.37984,4999.6379
15.73778,0.13975,0.79618,1.77512,0.04646,11.84096,4.84477,1.37898,4998.89637
15.83173,0.14106,0.79482,1.77381,0.04658,11.90263,4.84506,1.3776,4999.93161
15.92568,0.14237,0.79345,1.7725,0.0467,11.9643,4.84659,1.38027,4998.92268
16.01963,0.14368,0.79209,1.77119,0.04682,12.02598,4.85693,1.37981,4998.77321
16.11358,0.14499,0.79072,1.76987,0.04694,12.08765,4.84223,1.38119,4999.00217
16.20753,0.1463,0.78936,1.76856,0.04705,12.14932,4.84653,1.38142,5000.18789
16.30148,0.14791,0.78798,1.76751,0.04715,12.21099,4.84151,1.37957,4999.46741
16.39543,0.14951,0.78673,1.76641,0.04725,12.27266,4.85113,1.38222,4999.66527
16.48938,0.15112,0.78548,1.7653,0.04734,12.33433,4.85177,1.38316,5000.68809
16.58332,0.15272,0.78423,1.7642,0.04744,12.39601,4.85844,1.38353,4999.35586
16.67727,0.15432,0.78297,1.7631,0.04753,12.45768,4.83887,1.38192,4999.01114
16.77122,0.1558,0.78159,1.76199,0.04763,12.51935,4.84831,1.38414,4998.84423
16.86517,0.1573,0.7799,1.76107,0.04773,12.58102,4.8558,1.38409,4999.02579
16.95912,0.15881,0.77821,1.76015,0.04784,12.64269,4.85708,1.38185,5000.30835
17.05307,0.16031,0.77652,1.75923,0.04794,12.70436,4.86029,1.3865,4999.3698
17.14702,0.16182,0.77483,1.75831,0.04804,12.76604,4.85124,1.38437,4998.72144
17.24097,0.16331,0.77318,1.7572,0.04815,12.82771,4.85029,1.37668,5000.46889
17.33492,0.1646,0.77209,1.75539,0.04826,12.88938,4.84796,1.38074,5000.00344
17.42887,0.1659,0.77099,1.75358,0.04838,12.95105,4.8596,1.36945,5000.67084
17.52282,0.1672,0.7699,1.75177,0.04849,13.01272,4.85665,1.38188,4999.67378
17.61677,0.1685,0.7688,1.74996,0.0486,13.07439,4.85188,1.38234,4999.29626
17.71072,0.16979,0.76771,1.74816,0.04872,13.13607,4.85943,1.38344,4999.14886
17.80467,0.17116,0.76647,1.74714,0.04884,13.19774,4.8559,1.38438,4999.38265
17.89861,0.17255,0.76509,1.74634,0.04897,13.25941,4.85729,1.38069,4999.14968
17.99256,0.17393,0.76372,1.74554,0.04911,13.32108,4.85322,1.3721,4999.26054
18.08651,0.17531,0.76235,1.74475,0.04924,13.38275,4.85734,1.38221,4998.95814
18.18046,0.17669,0.76098,1.74395,0.04937,13.44442,4.85591,1.3806,5000.31509
18.27441,0.17801,0.75956,1.74295,0.04951,13.5061,4.85864,1.37743,4999.02896
18.36836,0.17927,0.75818,1.74162,0.04962,13.56777,4.86342,1.38046,4999.80855
18.46231,0.18052,0.75679,1.7403,0.04974,13.62944,4.84866,1.38267,5000.03143
18.55626,0.18178,0.7554,1.73897,0.04986,13.69111,4.86085,1.38154,4998.11275
18.65021,0.18303,0.75402,1.73764,0.04997,13.75278,4.85641,1.38105,5000.02116
18.74416,0.18434,0.75253,1.73632,0.05008,13.81445,4.85518,1.37822,4999.20983
18.83811,0.18582,0.75098,1.73509,0.05018,13.87613,4.8577,1.38127,4998.85357
18.93206,0.18729,0.74943,1.73386,0.05028,13.9378,4.85466,1.3776,4999.17252
19.02601,0.18877,0.74788,1.73264,0.05038,13.99947,4.86003,1.38154,5000.19044
19.11996,0.19024,0.74633,1.73141,0.05049,14.06114,4.85546,1.38053,4999.89374
19.2139,0.1917,0.7448,1.73016,0.05059,14.12281,4.86149,1.38328,4999.38472
19.30785,0.193,0.7436,1.72878,0.0507,14.18448,4.85976,1.3836,4998.8696
19.4018,0.19429,0.74239,1.72745,0.05081,14.24616,4.87232,1.38448,5000.25553
19.49575,0.19559,0.74118,1.72613,0.05093,14.30783,4.8638,1.38284,4999.54402
19.5897,0.19688,0.73998,1.72481,0.05104,14.3695,4.86041,1.38269,4999.50629
19.68365,0.19818,0.73877,1.72348,0.05115,14.43117,4.86518,1.38569,4998.98352
19.7776,0.19948,0.73749,1.72228,0.05126,14.49284,4.84484,1.38345,4998.80684
19.87155,0.20078,0.73626,1.72092,0.05137,14.55451,4.87083,1.38631,4999.73193
19.9655,0.20208,0.73504,1.71956,0.05148,14.61619,4.86648,1.387,4999.86305
20.05945,0.20339,0.73381,1.7182,0.05159,14.67786,4.85449,1.38529,5000.5562
20.1534,0.20469,0.73259,1.71684,0.0517,14.73953,4.85671,1.38655,4999.31409
20.24735,0.20607,0.73134,1.7155,0.0518,14.8012,4.86158,1.38778,4998.45372
20.3413,0.20753,0.72975,1.71465,0.05193,14.86287,4.86521,1.38712,4998.59852
20.43525,0.20899,0.72815,1.7138,0.05206,14.92454,4.86181,1.38818,4998.65119
20.52919,0.21045,0.72656,1.71294,0.05219,14.98622,4.86219,1.37982,4999.11449
20.62314,0.21191,0.72497,1.71209,0.05231,15.04789,4.86498,1.36965,4999.90903
20.71709,0.21335,0.72338,1.71127,0.05244,15.10956,4.86561,1.37874,4999.83165
20.81104,0.21469,0.722,1.71032,0.05254,15.17123,4.86082,1.38213,4999.20952
20.90499,0.21602,0.72068,1.70928,0.05263,15.2329,4.86205,1.38431,5000.30336
20.99894,0.21735,0.71935,1.70823,0.05273,15.29457,4.87224,1.38171,4999.56481
21.09289,0.21868,0.71802,1.70719,0.05283,15.35625,4.86268,1.37569,5000.30736
21.18684,0.22001,0.71669,1.70614,0.05293,15.41792,4.85418,1.3736,5000.20143
21.28079,0.22131,0.7153,1.70499,0.05307,15.47959,4.87252,1.37413,4999.49184
21.37474,0.22264,0.71382,1.70386,0.05322,15.54126,4.86945,1.37801,4998.92209
21.46869,0.22397,0.71233,1.70273,0.05337,15.60293,4.85907,1.38026,4999.33846
21.56264,0.2253,0.71085,1.7016,0.05352,15.6646,4.86483,1.38172,4999.34271
21.65659,0.22663,0.70936,1.70047,0.05368,15.72628,4.85744,1.37567,4999.84925
21.75054,0.2279,0.70805,1.69939,0.05381,15.78795,4.86822,1.37729,4999.63769
21.84448,0.22881,0.70737,1.69807,0.05391,15.84962,4.88103,1.38258,4999.33919
21.93843,0.22972,0.70668,1.69674,0.054,15.91129,4.8675,1.38483,4999.05074
22.03238,0.23063,0.706,1.69541,0.05409,15.97296,4.87791,1.3857,4999.59701
22.12633,0.23154,0.70532,1.69408,0.05418,16.03463,4.87459,1.38622,5000.06868
22.22028,0.23245,0.70463,1.69272,0.05427,16.09631,4.8667,1.38083,4999.63477
22.31423,0.23386,0.70306,1.69179,0.05445,16.15798,4.86795,1.383,4999.09344
22.40818,0.23536,0.70133,1.69101,0.05464,16.21965,4.87415,1.38415,5000.5473
22.50213,0.23686,0.6996,1.69023,0.05483,16.28132,4.86314,1.38416,4999.40773
22.59608,0.23836,0.69787,1.68945,0.05503,16.34299,4.87337,1.38321,4999.93196
22.69003,0.23987,0.69614,1.68867,0.05522,16.40466,4.86851,1.38445,4999.27165
22.78398,0.24118,0.69458,1.6876,0.05537,16.46634,4.8666,1.38224,4998.77915
22.87793,0.24229,0.69335,1.68611,0.05548,16.52801,4.86751,1.38236,5000.60615
22.97188,0.2434,0.69212,1.68462,0.0556,16.58968,4.87702,1.38435,4999.18248
23.06583,0.24452,0.6909,1.68313,0.05571,16.65135,4.8647,1.3866,4999.75483
23.15977,0.24563,0.68967,1.68164,0.05582,16.71302,4.87489,1.38675,4998.89101
23.25372,0.24687,0.68847,1.68026,0.05594,16.77469,4.87631,1.38235,4999.45285
23.34767,0.24847,0.68702,1.67932,0.05608,16.83637,4.87307,1.38413,4999.71505
23.44162,0.25007,0.68558,1.67838,0.05623,16.89804,4.87334,1.384,4998.71107
23.53557,0.25167,0.68413,1.67745,0.05637,16.95971,4.87596,1.38334,5000.35603
23.62952,0.25327,0.68269,1.67651,0.05651,17.02138,4.88525,1.3833,5000.06484
23.72347,0.25485,0.68124,1.67559,0.05665,17.08305,4.87686,1.38455,4998.50725
23.81742,0.25617,0.67978,1.67504,0.05681,17.14472,4.87664,1.38645,4999.65567
23.91137,0.25748,0.67832,1.67454,0.05697,17.2064,4.87824,1.38718,4999.44062
24.00532,0.25879,0.67685,1.67404,0.05712,17.26807,4.88513,1.38837,4999.75474
24.09927,0.2601,0.67539,1.67353,0.05728,17.32974,4.88045,1.38716,5000.20078
24.19322,0.2614,0.67392,1.67303,0.05744,17.39141,4.88063,1.38579,4999.54321
24.28717,0.26287,0.6726,1.67218,0.05758,17.45308,4.87768,1.38471,5000.19347
24.38112,0.26439,0.6714,1.67098,0.05769,17.51475,4.86597,1.38249,4999.48051
24.47506,0.2659,0.67019,1.66978,0.05781,17.57643,4.87351,1.38269,4998.70225
24.56901,0.26742,0.66899,1.66858,0.05793,17.6381,4.87318,1.38376,5000.9191
24.66296,0.26893,0.66778,1.66738,0.05805,17.69977,4.88102,1.38569,5000.7777
24.75691,0.27037,0.6666,1.66603,0.05816,17.76144,4.87345,1.38485,5000.37334
24.85086,0.27167,0.66546,1.66462,0.05829,17.82311,4.8729,1.3825,5000.62584
24.94481,0.27296,0.66433,1.6632,0.05843,17.88478,4.8749,1.38117,4998.81888
25.03876,0.27426,0.6632,1.66179,0.05856,17.94646,4.87555,1.38491,4998.47581
25.13271,0.27556,0.66206,1.66037,0.05869,18.00813,4.88339,1.38722,4999.12032
25.22666,0.27683,0.66088,1.65896,0.05883,18.0698,4.87002,1.38454,4999.51087
25.32061,0.27811,0.65934,1.65765,0.05898,18.13147,4.88,1.38767,4999.28985
25.41456,0.2794,0.65779,1.65634,0.05912,18.19314,4.8899,1.38636,4998.16463
25.50851,0.2807,0.65624,1.65504,0.05926,18.25481,4.88873,1.38637,5000.65962
25.60246,0.28199,0.65468,1.65373,0.05941,18.31649,4.88426,1.38494,4999.66984
25.69641,0.28328,0.65313,1.65242,0.05955,18.37816,4.88927,1.38666,4999.69231
25.79035,0.28456,0.65211,1.65067,0.05966,18.43983,4.87548,1.38623,4998.7794
25.8843,0.28583,0.65116,1.64878,0.05976,18.5015,4.88017,1.3838,4999.61245
25.97825,0.2871,0.65022,1.64688,0.05987,18.56317,4.87915,1.3865,4999.12034
26.0722,0.28837,0.64927,1.64499,0.05998,18.62484,4.88582,1.38582,4999.5681
26.16615,0.28964,0.64832,1.6431,0.06009,18.68652,4.88371,1.38373,5000.05496
26.2601,0.29108,0.647,1.64169,0.06023,18.74819,4.87212,1.38495,5000.13566
26.35405,0.29265,0.64543,1.64074,0.06037,18.80986,4.87767,1.38898,4998.94828
26.448,0.29421,0.64387,1.6398,0.06052,18.87153,4.88018,1.38878,4999.29586
26.54195,0.29578,0.6423,1.63885,0.06066,18.9332,4.89297,1.39081,4999.65563
26.6359,0.29734,0.64074,1.6379,0.06081,18.99487,4.88045,1.38985,4999.39992
26.72985,0.29882,0.63926,1.63684,0.06094,19.05655,4.88348,1.39132,4999.06447
26.8238,0.29992,0.63781,1.63552,0.06106,19.11822,4.88332,1.39022,4998.30676
26.91775,0.30101,0.63634,1.6342,0.06119,19.17989,4.88077,1.3896,4999.6377
27.0117,0.30211,0.63487,1.63288,0.06132,19.24156,4.87752,1.38425,4999.30675
27.10564,0.3032,0.63341,1.63157,0.06144,19.30323,4.87687,1.38859,4998.58525
27.19959,0.3043,0.63194,1.63025,0.06157,19.3649,4.88325,1.38787,4999.90369
27.29354,0.30546,0.63078,1.62876,0.06172,19.42658,4.87967,1.38957,4997.76481
27.38749,0.30664,0.62969,1.62722,0.06188,19.48825,4.88065,1.38966,4999.62746
27.48144,0.30783,0.62859,1.62569,0.06203,19.54992,4.87514,1.38297,5000.61566
27.57539,0.30901,0.62749,1.62415,0.06219,19.61159,4.87844,1.38517,4999.51719
27.66934,0.31019,0.62639,1.62261,0.06234,19.67326,4.89385,1.38857,4999.6744
27.76329,0.31141,0.62506,1.62122,0.0625,19.73493,4.88775,1.38818,4999.58109
27.85724,0.31263,0.62369,1.61994,0.06265,19.79661,4.88539,1.38848,5000.43396
27.95119,0.31386,0.62231,1.61867,0.0628,19.85828,4.88013,1.38764,4999.60764
28.04514,0.31508,0.62094,1.61739,0.06296,19.91995,4.89055,1.38794,4999.19931
28.13909,0.31631,0.61957,1.61611,0.06311,19.98162,4.88605,1.38612,4999.20389
28.23304,0.31756,0.61826,1.61481,0.06325,20.04329,4.87612,1.38996,4999.81617
28.32699,0.31894,0.61684,1.61359,0.06338,20.10496,4.88672,1.38983,4999.97151
28.42093,0.32032,0.61542,1.61236,0.06351,20.16664,4.88603,1.39084,4999.17708
28.51488,0.3217,0.61399,1.61114,0.06364,20.22831,4.88988,1.39139,4998.12227
28.60883,0.32309,0.61256,1.60992,0.06376,20.28998,4.87778,1.38858,4999.38447
28.70278,0.32447,0.61114,1.6087,0.06389,20.35165,4.87629,1.3897,4999.05372
28.79673,0.32587,0.60981,1.60767,0.06408,20.41332,4.89254,1.39102,4999.42455
28.89068,0.3273,0.60854,1.60672,0.06427,20.47499,4.88518,1.38926,4998.01483
28.98463,0.32874,0.60728,1.60577,0.06446,20.53667,4.88942,1.38866,4999.08083
29.07858,0.33017,0.60601,1.60482,0.06465,20.59834,4.89658,1.39066,4998.48247
29.17253,0.33161,0.60474,1.60387,0.06483,20.66001,4.89033,1.38958,4998.16405
29.26648,0.33299,0.60335,1.6027,0.065,20.72168,4.88527,1.38819,4998.38584
29.36043,0.33432,0.60187,1.60128,0.06516,20.78335,4.88691,1.39079,4998.93158
29.45438,0.33564,0.6004,1.59986,0.06532,20.84502,4.89353,1.39449,4998.92303
29.54833,0.33697,0.59892,1.59845,0.06548,20.9067,4.88911,1.39075,4999.71936
29.64227,0.33829,0.59745,1.59703,0.06565,20.96837,4.89762,1.39021,4998.95613
29.73622,0.33956,0.59608,1.59563,0.0658,21.03004,4.88639,1.38908,4999.68305
29.83017,0.3405,0.59484,1.59436,0.06594,21.09171,4.88927,1.39261,4998.94578
29.92412,0.34144,0.59361,1.59309,0.06608,21.15338,4.89938,1.39567,4999.47442
30.01807,0.34238,0.59238,1.59182,0.06622,21.21505,4.89998,1.39408,4999.40554
30.11202,0.34332,0.59114,1.59055,0.06636,21.27673,4.89899,1.39402,4999.95074
30.20597,0.34426,0.58991,1.58928,0.0665,21.3384,4.88865,1.39272,4999.41763
30.29992,0.34582,0.5885,1.58877,0.06665,21.40007,4.8944,1.39375,4998.84477
30.39387,0.34744,0.58719,1.58831,0.06679,21.46174,4.89995,1.39226,5000.21772
30.48782,0.34907,0.58587,1.58784,0.06692,21.52341,4.89186,1.39321,4999.85177
30.58177,0.35069,0.58456,1.58738,0.06706,21.58508,4.88899,1.39268,4999.87844
30.67572,0.35232,0.58325,1.58692,0.06719,21.64676,4.88343,1.39181,4999.45625
30.76967,0.35359,0.58208,1.58579,0.06735,21.70843,4.89327,1.39036,4998.25555
30.86362,0.35462,0.58092,1.58421,0.06752,21.7701,4.88654,1.39367,4998.60086
30.95756,0.35565,0.57975,1.58264,0.0677,21.83177,4.88986,1.39426,5000.66721
31.05151,0.35668,0.57859,1.58107,0.06788,21.89344,4.88947,1.39441,4999.94997
31.14546,0.35771,0.57742,1.57949,0.06806,21.95511,4.89169,1.39401,4999.29189
31.23941,0.35876,0.57623,1.57799,0.06824,22.01679,4.88639,1.39246,4999.77756
31.33336,0.35986,0.57488,1.57683,0.06841,22.07846,4.90397,1.39536,4999.69547
31.42731,0.36097,0.57352,1.57566,0.06859,22.14013,4.90095,1.39444,4999.5184
31.52126,0.36208,0.57217,1.5745,0.06877,22.2018,4.90224,1.39457,4999.69788
31.61521,0.36318,0.57082,1.57333,0.06895,22.26347,4.88873,1.39323,4999.76494
31.70916,0.36429,0.56947,1.57217,0.06913,22.32514,4.89191,1.39473,4999.50981
31.80311,0.36559,0.56792,1.57126,0.06929,22.38682,4.89994,1.39714,4998.48016
31.89706,0.3669,0.56639,1.57029,0.06947,22.44849,4.89479,1.39632,5000.59835
31.99101,0.36822,0.56487,1.56932,0.06965,22.51016,4.8942,1.39546,4998.68945
32.08496,0.36953,0.56334,1.56835,0.06983,22.57183,4.90341,1.39594,5000.14133
32.17891,0.37084,0.56181,1.56738,0.07001,22.6335,4.88736,1.39207,4999.66766
32.27285,0.3721,0.56045,1.5663,0.07019,22.69517,4.89049,1.39372,4999.07175
32.3668,0.37337,0.55923,1.5653,0.07035,22.75685,4.89351,1.39314,4999.92693
32.46075,0.37463,0.55802,1.56429,0.07052,22.81852,4.89329,1.39433,4998.61548
32.5547,0.3759,0.55681,1.56329,0.07068,22.88019,4.8967,1.38138,4998.15492
32.64865,0.37716,0.5556,1.56229,0.07085,22.94186,4.90117,1.38246,5000.48219
