in Minuten,HCOO- (formate) [mol/L],OH- (hydroxide) [mol/L],CH3OH (methanol) [mol/L],CO32- [mol/L],in Minuten,Cell potential [V],Anode potential [V],I [mA]
11.46036,0.14894,0.86709,0.81801,0.03299,10.17919,4.97439,1.61988,9996.93059
11.55559,0.15119,0.86492,0.81528,0.0333,10.21301,4.97536,1.62629,9996.88526
11.65082,0.15358,0.86263,0.81231,0.03365,10.24683,4.97234,1.62462,9997.17663
11.74604,0.15597,0.86034,0.80935,0.034,10.28065,4.97401,1.62799,9996.7761
11.84127,0.15836,0.85796,0.80648,0.03436,10.31446,4.97037,1.63243,9998.29397
11.9365,0.16074,0.85531,0.80391,0.03474,10.34828,4.97296,1.63577,9997.84022
12.03173,0.16311,0.85266,0.80134,0.03512,10.3821,4.96978,1.6312,9997.21396
12.12695,0.16537,0.85013,0.79895,0.03545,10.41592,4.97241,1.63267,9995.92156
12.22218,0.16758,0.84763,0.79661,0.03577,10.44974,4.97273,1.6301,9997.87189
12.31741,0.1698,0.84513,0.79427,0.03609,10.48355,4.97284,1.6206,9997.92389
12.41264,0.172,0.84282,0.79208,0.0364,10.51737,4.96857,1.62808,9999.30174
12.50787,0.17419,0.84052,0.78991,0.03671,10.55119,4.96973,1.62955,9997.17088
12.60309,0.17631,0.8382,0.7878,0.03706,10.58501,4.96926,1.63117,9997.14911
12.69832,0.17836,0.83587,0.78577,0.03745,10.61882,4.96855,1.6109,9996.33236
12.79355,0.18041,0.83354,0.78373,0.03784,10.65264,4.96976,1.62373,9997.16671
12.88878,0.18252,0.8312,0.78168,0.03825,10.68646,4.96451,1.61165,9999.44085
12.984,0.18468,0.82886,0.77961,0.03868,10.72028,4.96977,1.61519,9998.0547
13.07923,0.18689,0.8265,0.77745,0.0391,10.7541,4.96812,1.62089,9998.40975
13.17446,0.18923,0.82412,0.77504,0.03946,10.78791,4.96842,1.61948,9997.66444
13.26969,0.19157,0.82173,0.77264,0.03982,10.82173,4.96558,1.62343,9997.48409
13.36491,0.19382,0.81931,0.77021,0.04018,10.85555,4.96861,1.6249,9997.32965
13.46014,0.19598,0.81684,0.76776,0.04056,10.88937,4.96736,1.62763,9998.63129
13.55537,0.19814,0.81436,0.76532,0.04094,10.92319,4.96761,1.61959,9998.60012
13.6506,0.20031,0.81184,0.76325,0.04137,10.957,4.97029,1.60758,9997.01288
13.74583,0.20248,0.80932,0.76117,0.04181,10.99082,4.96886,1.61664,9998.37096
13.84105,0.20467,0.80687,0.75904,0.04224,11.02464,4.96696,1.6189,9996.99855
13.93628,0.20692,0.80462,0.75674,0.04263,11.05846,4.96728,1.60921,9997.63582
14.03151,0.20917,0.80238,0.75444,0.04303,11.09228,4.96226,1.62202,9997.09559
14.12674,0.21134,0.80024,0.75161,0.04338,11.12609,4.95972,1.61839,9998.03514
14.22196,0.21349,0.79814,0.74862,0.04371,11.15991,4.96339,1.62297,9998.31836
14.31719,0.21564,0.79603,0.74564,0.04405,11.19373,4.96227,1.61785,9996.12108
14.41242,0.21755,0.79357,0.7431,0.04451,11.22755,4.9583,1.62192,9997.78351
14.50765,0.21946,0.79111,0.74057,0.04497,11.26137,4.95756,1.61324,9997.54537
14.60287,0.22135,0.78853,0.7384,0.04547,11.29518,4.95879,1.62043,9997.01465
14.6981,0.22321,0.78584,0.73657,0.04603,11.329,4.9595,1.6224,9997.59893
14.79333,0.22508,0.78316,0.73473,0.04658,11.36282,4.96065,1.62431,9998.40033
14.88856,0.22725,0.78073,0.73273,0.04706,11.39664,4.9593,1.62568,9996.99455
14.98379,0.22954,0.77839,0.73066,0.04751,11.43045,4.95793,1.62115,9998.06118
15.07901,0.23184,0.77611,0.72849,0.04795,11.46427,4.95542,1.61972,9998.76735
15.17424,0.23416,0.77399,0.72607,0.04837,11.49809,4.95524,1.62539,9996.40604
15.26947,0.23648,0.77186,0.72364,0.0488,11.53191,4.95293,1.62043,9997.48942
15.3647,0.2387,0.76966,0.72137,0.04924,11.56573,4.95349,1.62475,9997.5449
15.45992,0.24081,0.76738,0.71927,0.04969,11.59954,4.95252,1.6224,9998.39359
15.55515,0.24292,0.7651,0.71716,0.05014,11.63336,4.95197,1.61812,9997.57257
15.65038,0.24503,0.76272,0.71515,0.05059,11.66718,4.95174,1.61728,9998.28295
15.74561,0.24715,0.76034,0.71314,0.05104,11.701,4.95229,1.61766,9996.15437
15.84083,0.24924,0.75792,0.71105,0.0515,11.73482,4.94749,1.61986,9998.00438
15.93606,0.25126,0.75536,0.70871,0.05199,11.76863,4.94815,1.61246,9997.29077
16.03129,0.25328,0.75281,0.70637,0.05249,11.80245,4.94825,1.6079,9998.0186
16.12652,0.25538,0.75024,0.70405,0.05301,11.83627,4.94712,1.616,9996.48655
16.22175,0.2575,0.74767,0.70173,0.05353,11.87009,4.94691,1.61395,9998.00259
16.31697,0.25962,0.7451,0.6994,0.05406,11.90391,4.94615,1.61185,9997.01757
16.4122,0.26177,0.74295,0.69696,0.05451,11.93772,4.94926,1.618,9998.24672
16.50743,0.26393,0.74081,0.6945,0.05496,11.97154,4.94847,1.61935,9997.23051
16.60266,0.26598,0.73864,0.69203,0.05542,12.00536,4.94847,1.6145,9997.53369
16.69788,0.26795,0.73646,0.68953,0.05587,12.03918,4.95083,1.61921,9997.21794
16.79311,0.26992,0.73428,0.68703,0.05631,12.07299,4.94948,1.61539,9997.71668
16.88834,0.27189,0.73187,0.68476,0.05682,12.10681,4.95022,1.61693,9998.0547
16.98357,0.27387,0.72938,0.68258,0.05735,12.14063,4.94714,1.61208,9998.10557
17.07879,0.27587,0.72688,0.68048,0.05789,12.17445,4.94856,1.61736,9997.9875
17.17402,0.27795,0.72435,0.67861,0.05844,12.20827,4.94646,1.6193,9995.72739
17.26925,0.28004,0.72183,0.67675,0.05899,12.24208,4.94753,1.61855,9997.66498
17.36448,0.28215,0.71937,0.67477,0.05953,12.2759,4.94581,1.61553,9998.05092
17.45971,0.28429,0.71698,0.67267,0.06007,12.30972,4.94635,1.61881,9996.92998
17.55493,0.28642,0.7146,0.67057,0.06061,12.34354,4.94336,1.61825,9997.94002
17.65016,0.28837,0.7125,0.66814,0.06114,12.37736,4.94269,1.62049,9996.44028
17.74539,0.29031,0.7104,0.6657,0.06168,12.41117,4.94872,1.61713,9998.84985
17.84062,0.29225,0.70823,0.66328,0.06221,12.44499,4.95054,1.61686,9998.19901
17.93584,0.29417,0.70582,0.66091,0.06274,12.47881,4.95184,1.6178,9998.5635
18.03107,0.29608,0.70341,0.65854,0.06327,12.51263,4.95022,1.61868,9997.50416
18.1263,0.29803,0.70071,0.65629,0.06382,12.54645,4.94682,1.61083,9997.47602
18.22153,0.29999,0.69792,0.65407,0.06438,12.58026,4.95258,1.61493,9998.27715
18.31675,0.30195,0.69512,0.65186,0.06495,12.61408,4.94659,1.61458,9998.81215
18.41198,0.30376,0.69255,0.64966,0.06552,12.6479,4.94987,1.61491,9997.07202
18.50721,0.30557,0.68998,0.64746,0.0661,12.68172,4.94965,1.61392,9996.57632
18.60244,0.30739,0.68757,0.64518,0.06666,12.71554,4.95037,1.61151,9997.45282
18.69767,0.30923,0.6853,0.64281,0.0672,12.74935,4.9512,1.61273,9998.34977
18.79289,0.31107,0.68304,0.64045,0.06774,12.78317,4.95041,1.61425,9997.38072
18.88812,0.31304,0.68051,0.63803,0.06829,12.81699,4.95192,1.61223,9996.8812
18.98335,0.31505,0.67789,0.6356,0.06883,12.85081,4.94983,1.61503,9997.42859
19.07858,0.31703,0.67527,0.63321,0.0694,12.88462,4.95201,1.61872,9997.64553
19.1738,0.31891,0.67264,0.63091,0.06999,12.91844,4.94966,1.62024,9997.40426
19.26903,0.32078,0.67001,0.62862,0.07059,12.95226,4.95106,1.61727,9996.90292
19.36426,0.32258,0.66766,0.62628,0.07119,12.98608,4.95229,1.61993,9997.55038
19.45949,0.32428,0.66563,0.62388,0.07179,13.0199,4.9498,1.61066,9996.53114
19.55472,0.32599,0.66359,0.62148,0.07239,13.05371,4.94864,1.61482,9997.37495
19.64994,0.328,0.6613,0.61898,0.07297,13.08753,4.94934,1.61437,9997.03042
19.74517,0.33,0.65902,0.61647,0.07355,13.12135,4.95097,1.61033,9997.75517
19.8404,0.33199,0.6567,0.61393,0.07413,13.15517,4.95115,1.61469,9997.65571
19.93563,0.33392,0.65427,0.61128,0.07472,13.18899,4.95219,1.6111,9996.63745
20.03085,0.33585,0.65184,0.60862,0.0753,13.2228,4.95434,1.6165,9997.00455
20.12608,0.33763,0.6495,0.60591,0.07586,13.25662,4.95123,1.61228,9998.87051
20.22131,0.33936,0.6472,0.60319,0.07641,13.29044,4.95095,1.60412,9997.04532
20.31654,0.34109,0.64489,0.60046,0.07696,13.32426,4.95004,1.60932,9999.30054
20.41176,0.34293,0.64209,0.5981,0.07755,13.35808,4.94983,1.61237,9997.83639
20.50699,0.34478,0.63927,0.59574,0.07814,13.39189,4.9474,1.60704,9996.88759
20.60222,0.34666,0.6363,0.59369,0.07878,13.42571,4.9476,1.60829,9996.90579
20.69745,0.34857,0.6332,0.59193,0.07946,13.45953,4.94904,1.61065,9998.79433
20.79268,0.35048,0.6301,0.59017,0.08014,13.49335,4.94857,1.6139,9996.13028
20.8879,0.35239,0.62744,0.58835,0.08081,13.52717,4.94931,1.61525,9998.48829
20.98313,0.3543,0.62496,0.5865,0.08148,13.56098,4.94736,1.61636,9997.87106
21.07836,0.35609,0.62268,0.58443,0.08214,13.5948,4.94664,1.61366,9997.66542
21.17359,0.35756,0.62098,0.58174,0.08278,13.62862,4.94807,1.61232,9997.44619
21.26881,0.35902,0.61929,0.57906,0.08342,13.66244,4.95011,1.60994,9997.90946
21.36404,0.36044,0.61763,0.57626,0.08406,13.69625,4.94978,1.61006,9998.15034
21.45927,0.36181,0.61602,0.57334,0.08471,13.73007,4.94782,1.60561,9997.79813
21.5545,0.36318,0.6144,0.57043,0.08536,13.76389,4.95187,1.6078,9997.62875
21.64972,0.36484,0.61248,0.56768,0.08599,13.79771,4.95137,1.60629,9997.40125
21.74495,0.36651,0.61055,0.56494,0.08662,13.83153,4.95044,1.61178,9997.37971
21.84018,0.36822,0.60852,0.5623,0.08726,13.86534,4.94456,1.6127,9996.33839
21.93541,0.37008,0.6061,0.56001,0.08793,13.89916,4.94639,1.61431,9996.80085
22.03064,0.37194,0.60369,0.55773,0.0886,13.93298,4.94212,1.61013,9997.27125
22.12586,0.37387,0.60099,0.55575,0.0893,13.9668,4.94453,1.60712,9998.27186
22.22109,0.37582,0.5982,0.55387,0.09001,14.00062,4.94532,1.60827,9997.43158
22.31632,0.37777,0.59541,0.55199,0.09072,14.03443,4.94739,1.60814,9996.6824
22.41155,0.37926,0.59296,0.54974,0.09144,14.06825,4.94724,1.60848,9997.69276
22.50677,0.38074,0.59053,0.54747,0.09217,14.10207,4.94904,1.61044,9997.65545
22.602,0.38224,0.58819,0.54504,0.0929,14.13589,4.9495,1.61214,9997.66857
22.69723,0.38377,0.58594,0.54245,0.09363,14.16971,4.95033,1.61383,9998.02482
22.79246,0.38529,0.58368,0.53986,0.09436,14.20352,4.9484,1.61074,9997.01864
22.88768,0.38725,0.58122,0.53744,0.0951,14.23734,4.94779,1.61238,9996.39339
22.98291,0.38938,0.57867,0.53508,0.09585,14.27116,4.94843,1.61257,9998.08882
23.07814,0.39143,0.57612,0.53275,0.09661,14.30498,4.94696,1.61358,9997.6869
23.17337,0.39325,0.5736,0.53046,0.09743,14.3388,4.94466,1.61807,9997.13506
23.2686,0.39508,0.57108,0.52817,0.09825,14.37261,4.94574,1.60422,9998.28556
23.36382,0.3967,0.56865,0.52582,0.09908,14.40643,4.94645,1.60704,9997.95996
23.45905,0.39809,0.56634,0.52341,0.09993,14.44025,4.94415,1.59844,9997.19297
23.55428,0.39948,0.56403,0.52101,0.10078,14.47407,4.94338,1.59868,9996.84078
23.64951,0.40074,0.56191,0.51851,0.10154,14.50788,4.94561,1.59841,9998.71383
23.74473,0.40199,0.55979,0.51601,0.1023,14.5417,4.94439,1.60412,9998.69504
23.83996,0.40322,0.55772,0.51347,0.10304,14.57552,4.94558,1.60994,9997.08657
23.93519,0.40437,0.5558,0.51074,0.10376,14.60934,4.9462,1.60865,9997.91804
24.03042,0.40551,0.55388,0.50802,0.10447,14.64316,4.93978,1.61124,9996.11147
24.12564,0.40688,0.55181,0.50522,0.1052,14.67697,4.94321,1.60539,9997.83141
24.22087,0.40833,0.54968,0.5024,0.10592,14.71079,4.9399,1.6122,9997.85689
24.3161,0.40977,0.54755,0.49957,0.10665,14.74461,4.93821,1.6074,9997.62854
24.41133,0.41149,0.54485,0.49747,0.10746,14.77843,4.93761,1.60614,9997.31571
24.50656,0.41321,0.54214,0.49539,0.10827,14.81225,4.93782,1.60878,9997.36376
24.60178,0.41496,0.53933,0.49366,0.10912,14.84606,4.93202,1.60919,9997.18505
24.69701,0.41673,0.53644,0.49228,0.11002,14.87988,4.9362,1.60767,9998.22066
24.79224,0.4185,0.53354,0.4909,0.11093,14.9137,4.93602,1.60032,9998.3633
24.88747,0.42015,0.53104,0.48892,0.1118,14.94752,4.93581,1.60432,9998.17765
24.98269,0.42174,0.52869,0.48671,0.11267,14.98134,4.93502,1.60166,9996.87093
25.07792,0.42323,0.52646,0.48434,0.11353,15.01515,4.93702,1.60812,9998.11374
25.17315,0.42441,0.52455,0.48154,0.11435,15.04897,4.93662,1.61132,9997.59061
25.26838,0.4256,0.52264,0.47873,0.11517,15.08279,4.93876,1.61267,9997.35871
25.3636,0.42677,0.52058,0.47624,0.11603,15.11661,4.93684,1.61119,9997.20296
25.45883,0.42794,0.51834,0.4741,0.11693,15.15042,4.93613,1.61182,9997.13981
25.55406,0.42911,0.5161,0.47196,0.11783,15.18424,4.93033,1.60361,9997.16564
25.64929,0.43053,0.51344,0.47002,0.11881,15.21806,4.9338,1.60642,9996.78837
25.74452,0.43195,0.51078,0.46808,0.11978,15.25188,4.93379,1.61157,9998.60377
25.83974,0.43335,0.50818,0.46605,0.12075,15.2857,4.93203,1.60769,9996.87984
25.93497,0.43467,0.5058,0.46373,0.12169,15.31951,4.93077,1.59766,9997.20132
26.0302,0.43598,0.50341,0.4614,0.12263,15.35333,4.93208,1.60456,9997.6759
26.12543,0.43715,0.50122,0.4592,0.12357,15.38715,4.92915,1.60919,9996.76191
26.22065,0.43826,0.49908,0.45704,0.12452,15.42097,4.93112,1.61574,9997.6729
26.31588,0.43938,0.49695,0.45487,0.12546,15.45479,4.9346,1.61206,9996.45853
26.41111,0.44068,0.49451,0.45293,0.12644,15.4886,4.93507,1.61223,9996.81828
26.50634,0.44199,0.49206,0.45099,0.12742,15.52242,4.93209,1.61229,9998.31514
26.60156,0.44331,0.48962,0.44899,0.1284,15.55624,4.93571,1.61129,9997.71888
26.69679,0.44466,0.48718,0.44684,0.12939,15.59006,4.93003,1.60618,9997.94234
26.79202,0.446,0.48474,0.44469,0.13038,15.62388,4.9341,1.61833,9997.7998
26.88725,0.44716,0.48248,0.44253,0.13137,15.65769,4.93606,1.60798,9998.27519
26.98248,0.44825,0.48028,0.44037,0.13236,15.69151,4.93398,1.61062,9996.52173
27.0777,0.44933,0.47808,0.43823,0.13336,15.72533,4.93295,1.58287,9999.01696
27.17293,0.45038,0.47588,0.43618,0.13438,15.75915,4.93129,1.5722,9995.55796
27.26816,0.45144,0.47369,0.43413,0.13541,15.79297,4.93481,1.57931,9997.35565
27.36339,0.45261,0.47137,0.43214,0.13646,15.82678,4.93384,1.5846,9999.20749
27.45861,0.45393,0.4689,0.43021,0.13754,15.8606,4.93392,1.5836,9997.86564
27.55384,0.45524,0.46644,0.42828,0.13861,15.89442,4.93002,1.59871,9998.22526
27.64907,0.45654,0.46387,0.42629,0.1397,15.92824,4.92913,1.60524,9996.34791
27.7443,0.45783,0.46129,0.42428,0.14079,15.96205,4.93181,1.60193,9997.58773
27.83952,0.45906,0.45876,0.42222,0.14188,15.99587,4.93358,1.59811,9997.03096
27.93475,0.46008,0.4564,0.41994,0.14295,16.02969,4.926,1.59856,9997.40548
28.02998,0.4611,0.45404,0.41766,0.14401,16.06351,4.93285,1.601,9998.25725
28.12521,0.46217,0.45164,0.41542,0.1451,16.09733,4.93385,1.60174,9996.92582
28.22044,0.4633,0.44923,0.41321,0.14619,16.13114,4.93298,1.60021,9997.608
28.31566,0.46442,0.44682,0.41101,0.14729,16.16496,4.92969,1.60379,9997.7998
28.41089,0.4656,0.44423,0.40865,0.14842,16.19878,4.93297,1.60389,9998.30033
28.50612,0.46678,0.44163,0.40629,0.14955,16.2326,4.93274,1.60518,9999.12288
28.60135,0.46789,0.43907,0.40391,0.15068,16.26642,4.92895,1.59733,9998.40062
28.69657,0.46892,0.43654,0.40151,0.1518,16.30023,4.9315,1.60164,9998.31781
28.7918,0.46995,0.434,0.39912,0.15292,16.33405,4.93273,1.60652,9996.67725
28.88703,0.47077,0.43182,0.39697,0.15406,16.36787,4.93234,1.60381,9998.50579
28.98226,0.47151,0.42977,0.39492,0.15522,16.40169,4.93118,1.6079,9996.87351
29.07748,0.47229,0.42767,0.39296,0.15639,16.43551,4.93001,1.60394,9996.97063
29.17271,0.47318,0.42541,0.39128,0.15761,16.46932,4.93084,1.61328,9997.75937
29.26794,0.47408,0.42315,0.38959,0.15883,16.50314,4.93503,1.60199,9997.72909
29.36317,0.4751,0.42069,0.38788,0.16005,16.53696,4.93338,1.60458,9997.0694
29.4584,0.47628,0.41798,0.38615,0.16128,16.57078,4.92994,1.58658,9998.62402
29.55362,0.47746,0.41527,0.38441,0.16251,16.6046,4.93832,1.58091,9997.81523
29.64885,0.47825,0.41289,0.38214,0.16376,16.63841,4.93262,1.59554,9998.69033
29.74408,0.47903,0.4105,0.37987,0.165,16.67223,4.93571,1.6012,9998.1958
29.83931,0.47981,0.40811,0.3776,0.16625,16.70605,4.93557,1.59532,9998.58096
29.93453,0.48042,0.40578,0.37534,0.16757,16.73987,4.93261,1.59555,9997.93291
30.02976,0.48103,0.40344,0.37308,0.16889,16.77368,4.93489,1.59154,9998.12321
30.12499,0.4818,0.40114,0.37103,0.1702,16.8075,4.93339,1.59315,9997.23249
30.22022,0.48264,0.39885,0.36906,0.17151,16.84132,4.93329,1.59641,9997.50584
30.31544,0.48347,0.39656,0.36708,0.17282,16.87514,4.93224,1.59831,9996.93342
30.41067,0.48422,0.3943,0.36517,0.17409,16.90896,4.92525,1.5936,9996.93286
30.5059,0.48498,0.39204,0.36326,0.17536,16.94277,4.92322,1.59216,9996.91983
30.60113,0.48569,0.38965,0.36132,0.17666,16.97659,4.92735,1.59004,9997.44727
30.69636,0.48636,0.38713,0.35935,0.17801,17.01041,4.92432,1.58702,9997.79511
30.79158,0.48704,0.38462,0.35739,0.17935,17.04423,4.92839,1.59299,9998.15608
30.88681,0.48784,0.38196,0.35548,0.18074,17.07805,4.92731,1.59874,9997.35263
30.98204,0.48868,0.37924,0.35359,0.18215,17.11186,4.92349,1.59839,9998.38915
31.07727,0.48947,0.37653,0.35163,0.18355,17.14568,4.92683,1.60488,9998.39477
31.17249,0.49004,0.37386,0.34948,0.18494,17.1795,4.92341,1.59901,9998.2536
31.26772,0.49062,0.37118,0.34733,0.18632,17.21332,4.92361,1.59874,9996.76761
31.36295,0.49113,0.3687,0.34495,0.18767,17.24714,4.92677,1.59812,9997.23271
31.45818,0.49155,0.36644,0.34229,0.189,17.28095,4.92484,1.59884,9996.96661
31.55341,0.49197,0.36418,0.33964,0.19032,17.31477,4.9256,1.59898,9998.68511
31.64863,0.49251,0.36198,0.33743,0.19172,17.34859,4.92836,1.59544,9997.88769
31.74386,0.49304,0.35978,0.33522,0.19312,17.38241,4.93009,1.59572,9997.55929
31.83909,0.49356,0.35751,0.33315,0.19455,17.41623,4.92838,1.59513,9999.28797
31.93432,0.49405,0.35494,0.33158,0.19608,17.45004,4.93115,1.59439,9997.5857
32.02954,0.49453,0.35237,0.33001,0.19761,17.48386,4.93097,1.59868,9996.35926
32.12477,0.49496,0.35017,0.3281,0.19914,17.51768,4.92961,1.60049,9998.7955
32.22,0.49536,0.34809,0.32607,0.20067,17.5515,4.92688,1.59854,9996.9092
32.31523,0.49576,0.34601,0.32404,0.2022,17.58531,4.92476,1.59997,9998.81622
32.41045,0.496,0.34425,0.32173,0.20371,17.61913,4.92857,1.60329,9997.72144
32.50568,0.49623,0.3425,0.31941,0.20521,17.65295,4.93237,1.60035,9996.71216
32.60091,0.49629,0.34056,0.31716,0.20677,17.68677,4.93152,1.59819,9997.27821
32.69614,0.49618,0.33842,0.315,0.20838,17.72059,4.92896,1.60149,9998.09985
32.79137,0.49607,0.33629,0.31283,0.20999,17.7544,4.93046,1.60191,9998.60492
32.88659,0.49601,0.33405,0.31055,0.21162,17.78822,4.93035,1.59549,9996.85115
32.98182,0.49597,0.33177,0.30822,0.21327,17.82204,4.93407,1.59646,9996.90164
33.07705,0.49595,0.32947,0.30592,0.21492,17.85586,4.93059,1.59567,9998.93917
33.17228,0.49626,0.32694,0.30396,0.2167,17.88968,4.93382,1.59873,9998.32267
33.2675,0.49656,0.32441,0.302,0.21847,17.92349,4.93099,1.59742,9997.69669
33.36273,0.49686,0.3219,0.30018,0.22027,17.95731,4.93256,1.60379,9998.11237
33.45796,0.49714,0.31941,0.29852,0.22209,17.99113,4.93423,1.59987,9998.51758
33.55319,0.49742,0.31692,0.29686,0.22391,18.02495,4.93072,1.59895,9997.92483
,,,,,18.05877,4.93089,1.5977,9996.9092
,,,,,18.09258,4.93059,1.6011,9997.66986
,,,,,18.1264,4.9306,1.60178,9997.69434
,,,,,18.16022,4.92984,1.60068,9998.3959
,,,,,18.19404,4.93006,1.60381,9998.49748
,,,,,18.22786,4.9328,1.60627,9998.46579
,,,,,18.26167,4.93443,1.60402,9996.9092
,,,,,18.29549,4.92958,1.60021,9998.87018
,,,,,18.32931,4.93358,1.60326,9997.66567
,,,,,18.36313,4.92827,1.60356,9999.24469
,,,,,18.39694,4.92885,1.60518,9997.69952
,,,,,18.43076,4.93047,1.60091,9998.09339
,,,,,18.46458,4.9312,1.6007,9997.77798
,,,,,18.4984,4.93529,1.60212,9996.44329
,,,,,18.53222,4.93352,1.60491,9998.28593
,,,,,18.56603,4.93511,1.60546,9997.72061
,,,,,18.59985,4.93059,1.60391,9996.59758
,,,,,18.63367,4.93091,1.60171,9998.85476
,,,,,18.66749,4.93202,1.60219,9996.65087
,,,,,18.70131,4.93402,1.59673,9996.79837
,,,,,18.73512,4.93265,1.59934,9996.82057
,,,,,18.76894,4.9355,1.60096,9997.58594
,,,,,18.80276,4.93299,1.60074,9998.72516
,,,,,18.83658,4.93141,1.59444,9997.61558
,,,,,18.8704,4.9338,1.59778,9997.33859
,,,,,18.90421,4.9359,1.60284,9996.89012
,,,,,18.93803,4.93659,1.59975,9996.87588
,,,,,18.97185,4.93516,1.59972,9997.98446
,,,,,19.00567,4.93264,1.6014,9998.3086
,,,,,19.03948,4.93736,1.60562,9997.44999
,,,,,19.0733,4.93523,1.59801,9998.7241
,,,,,19.10712,4.93918,1.58155,9998.26441
,,,,,19.14094,4.93623,1.58911,9996.7813
,,,,,19.17476,4.93424,1.57547,9997.30555
,,,,,19.20857,4.93325,1.5456,9999.20997
,,,,,19.24239,4.93874,1.54236,9999.05646
,,,,,19.27621,4.93607,1.54407,9999.12307
,,,,,19.31003,4.93739,1.54354,9997.77561
,,,,,19.34385,4.93763,1.54402,9996.62913
,,,,,19.37766,4.93494,1.5414,9997.417
,,,,,19.41148,4.93691,1.54357,9997.63887
,,,,,19.4453,4.93135,1.54496,9998.39865
,,,,,19.47912,4.93263,1.5421,9996.8002
,,,,,19.51294,4.93205,1.53297,9997.07143
,,,,,19.54675,4.93204,1.53443,9998.24242
,,,,,19.58057,4.93296,1.53974,9998.60571
,,,,,19.61439,4.93277,1.53631,9997.25231
,,,,,19.64821,4.93706,1.53312,9996.56142
,,,,,19.68203,4.93715,1.54143,9998.19155
,,,,,19.71584,4.93483,1.58225,9998.04667
,,,,,19.74966,4.93597,1.5845,9996.71039
,,,,,19.78348,4.93496,1.58428,9998.52732
,,,,,19.8173,4.93753,1.58554,10000.49914
,,,,,19.85111,4.93769,1.58236,9996.54115
,,,,,19.88493,4.9377,1.58971,9998.36523
,,,,,19.91875,4.93776,1.58521,9996.83001
,,,,,19.95257,4.93551,1.58941,9997.72272
,,,,,19.98639,4.93818,1.58459,9997.88953
,,,,,20.0202,4.9397,1.58241,9998.64316
,,,,,20.05402,4.93943,1.57968,9997.87972
,,,,,20.08784,4.93885,1.58609,9997.19926
,,,,,20.12166,4.93584,1.58013,9996.49752
,,,,,20.15548,4.93671,1.58719,9998.21641
,,,,,20.18929,4.93982,1.58711,9997.08879
,,,,,20.22311,4.93844,1.58217,9998.68577
,,,,,20.25693,4.93967,1.5787,9997.81971
,,,,,20.29075,4.94034,1.58611,9997.10686
,,,,,20.32457,4.94144,1.57985,9997.34928
,,,,,20.35838,4.93806,1.58241,9998.90395
,,,,,20.3922,4.93672,1.58356,9997.15173
,,,,,20.42602,4.93694,1.585,9998.16888
,,,,,20.45984,4.93629,1.58742,9997.31715
,,,,,20.49366,4.93551,1.5883,9997.27773
,,,,,20.52747,4.93736,1.58605,9996.73898
,,,,,20.56129,4.93631,1.58871,9998.44322
,,,,,20.59511,4.93468,1.5885,9998.96957
,,,,,20.62893,4.93491,1.5739,9997.4119
,,,,,20.66274,4.93656,1.58031,9998.16067
,,,,,20.69656,4.93634,1.58431,9997.75146
,,,,,20.73038,4.93749,1.57854,9997.25712
,,,,,20.7642,4.93534,1.57882,9996.00201
,,,,,20.79802,4.9357,1.5807,9998.28944
,,,,,20.83183,4.93403,1.57997,9997.80958
,,,,,20.86565,4.93494,1.58032,9996.39142
